ZONE MED VOL(cm3) MASS(g)
79	1	  3.5000    3.5000
80	1	  3.5000    3.5000
81	1	  3.5000    3.5000
82	1	  3.5000    3.5000
83	1	  3.5000    3.5000
84	1	  3.5000    3.5000
85	1	  3.5000    3.5000
86	1	  3.5000    3.5000
87	1	  3.5000    3.5000
88	1	  3.5000    3.5000
89	1	  3.5000    3.5000
90	1	  3.5000    3.5000
91	1	  3.5000    3.5000
92	1	  3.5000    3.5000
93	1	  3.5000    3.5000
94	1	  3.5000    3.5000
95	1	  3.5000    3.5000
96	1	  3.5000    3.5000
97	1	  3.5000    3.5000
98	1	  3.5000    3.5000
99	1	  3.5000    3.5000
100	1	  3.5000    3.5000
101	1	  3.5000    3.5000
102	1	  3.5000    3.5000
103	1	  3.5000    3.5000
104	1	  3.5000    3.5000
105	1	  3.5000    3.5000
106	1	  3.5000    3.5000
107	1	  3.5000    3.5000
108	1	  3.5000    3.5000
109	1	  3.5000    3.5000
110	1	  3.5000    3.5000
111	1	  3.5000    3.5000
112	1	  3.5000    3.5000
113	1	  3.5000    3.5000
114	1	  3.5000    3.5000
115	1	  3.5000    3.5000
116	1	  3.5000    3.5000
117	1	  3.5000    3.5000
118	1	  3.5000    3.5000
119	1	  3.5000    3.5000
120	1	  3.5000    3.5000
121	1	  3.5000    3.5000
122	1	  3.5000    3.5000
123	1	  3.5000    3.5000
124	1	  3.5000    3.5000
125	1	  3.5000    3.5000
126	1	  3.5000    3.5000
127	1	  3.5000    3.5000
128	1	  3.5000    3.5000
129	1	  3.5000    3.5000
130	1	  3.5000    3.5000
131	1	  3.5000    3.5000
132	1	  3.5000    3.5000
133	1	  3.5000    3.5000
134	1	  3.5000    3.5000
135	1	  3.5000    3.5000
136	1	  3.5000    3.5000
137	1	  3.5000    3.5000
138	1	  3.5000    3.5000
139	1	  3.5000    3.5000
140	1	  3.5000    3.5000
141	1	  3.5000    3.5000
142	1	  3.5000    3.5000
143	1	  3.5000    3.5000
144	1	  3.5000    3.5000
145	1	  3.5000    3.5000
146	1	  3.5000    3.5000
147	1	  3.5000    3.5000
148	1	  3.5000    3.5000
149	1	  3.5000    3.5000
150	1	  3.5000    3.5000
151	1	  3.5000    3.5000
152	1	  3.5000    3.5000
153	1	  3.5000    3.5000
154	1	  3.5000    3.5000
155	1	  3.5000    3.5000
156	1	  3.5000    3.5000
157	1	  3.5000    3.5000
158	1	  3.5000    3.5000
159	1	  3.5000    3.5000
160	1	  3.5000    3.5000
161	1	  3.5000    3.5000
162	1	  3.5000    3.5000
163	1	  3.5000    3.5000
164	1	  3.5000    3.5000
165	1	  3.5000    3.5000
166	1	  3.5000    3.5000
167	1	  3.5000    3.5000
168	1	  3.5000    3.5000
169	1	  3.5000    3.5000
170	1	  3.5000    3.5000
171	1	  3.5000    3.5000
172	1	  3.5000    3.5000
173	1	  3.5000    3.5000
174	1	  3.5000    3.5000
175	1	  3.5000    3.5000
176	1	  3.5000    3.5000
177	1	  3.5000    3.5000
178	1	  3.5000    3.5000
179	1	  3.5000    3.5000
180	1	  3.5000    3.5000
181	1	  3.5000    3.5000
182	1	  3.5000    3.5000
183	1	  3.5000    3.5000
184	1	  3.5000    3.5000
185	1	  3.5000    3.5000
186	1	  3.5000    3.5000
187	1	  3.5000    3.5000
188	1	  3.5000    3.5000
189	1	  3.5000    3.5000
190	1	  3.5000    3.5000
191	1	  3.5000    3.5000
192	1	  3.5000    3.5000
193	1	  3.5000    3.5000
194	1	  3.5000    3.5000
195	1	  3.5000    3.5000
196	1	  3.5000    3.5000
197	1	  3.5000    3.5000
198	1	  3.5000    3.5000
199	1	  3.5000    3.5000
200	1	  3.5000    3.5000
201	1	  4.5000    4.5000
202	1	  4.5000    4.5000
203	1	  4.5000    4.5000
204	1	  4.5000    4.5000
205	1	  4.5000    4.5000
206	1	  4.5000    4.5000
207	1	  4.5000    4.5000
208	1	  4.5000    4.5000
209	1	  4.5000    4.5000
210	1	  4.5000    4.5000
211	1	  4.5000    4.5000
212	1	  4.5000    4.5000
213	1	  4.5000    4.5000
214	1	  4.5000    4.5000
215	1	  4.5000    4.5000
216	1	  4.5000    4.5000
217	1	  4.5000    4.5000
218	1	  4.5000    4.5000
219	1	  4.5000    4.5000
220	1	  4.5000    4.5000
221	1	  4.5000    4.5000
222	1	  4.5000    4.5000
223	1	  4.5000    4.5000
224	1	  4.5000    4.5000
225	1	  4.5000    4.5000
226	1	  4.5000    4.5000
227	1	  4.5000    4.5000
228	1	  4.5000    4.5000
229	1	  4.5000    4.5000
230	1	  4.5000    4.5000
231	1	  4.5000    4.5000
232	1	  4.5000    4.5000
233	1	  4.5000    4.5000
234	1	  4.5000    4.5000
235	1	  4.5000    4.5000
236	1	  4.5000    4.5000
237	1	  4.5000    4.5000
238	1	  4.5000    4.5000
239	1	  4.5000    4.5000
240	1	  4.5000    4.5000
241	1	  0.7500    0.7500
242	1	  0.7500    0.7500
243	1	  0.7500    0.7500
244	1	  0.7500    0.7500
245	1	  0.7500    0.7500
246	1	  0.7500    0.7500
247	1	  0.7500    0.7500
248	1	  0.7500    0.7500
249	1	  0.7500    0.7500
250	1	  0.7500    0.7500
251	1	  0.7500    0.7500
252	1	  0.7500    0.7500
253	1	  0.7500    0.7500
254	1	  0.7500    0.7500
255	1	  0.7500    0.7500
256	1	  0.7500    0.7500
257	1	  0.7500    0.7500
258	1	  0.7500    0.7500
259	1	  0.7500    0.7500
260	1	  0.7500    0.7500
261	1	  0.7500    0.7500
262	1	  0.7500    0.7500
263	1	  0.7500    0.7500
264	1	  0.7500    0.7500
265	1	  0.7500    0.7500
266	1	  0.7500    0.7500
267	1	  0.7500    0.7500
268	1	  0.7500    0.7500
269	1	  0.7500    0.7500
270	1	  0.7500    0.7500
271	1	  0.7500    0.7500
272	1	  0.7500    0.7500
273	1	  0.7500    0.7500
274	1	  0.7500    0.7500
275	1	  0.7500    0.7500
276	1	  0.7500    0.7500
277	1	  0.7500    0.7500
278	1	  0.7500    0.7500
279	1	  0.7500    0.7500
280	1	  0.7500    0.7500
281	1	  0.7500    0.7500
282	1	  0.7500    0.7500
283	1	  0.7500    0.7500
284	1	  0.7500    0.7500
285	1	  0.7500    0.7500
286	1	  0.7500    0.7500
287	1	  0.7500    0.7500
288	1	  0.7500    0.7500
289	1	  0.7500    0.7500
290	1	  0.7500    0.7500
291	1	  0.7500    0.7500
292	1	  0.7500    0.7500
293	1	  0.7500    0.7500
294	1	  0.7500    0.7500
295	1	  0.7500    0.7500
296	1	  0.7500    0.7500
297	1	  0.7500    0.7500
298	1	  0.7500    0.7500
299	1	  0.7500    0.7500
300	1	  0.7500    0.7500
301	1	  0.7500    0.7500
302	1	  0.7500    0.7500
303	1	  0.7500    0.7500
304	1	  0.7500    0.7500
305	1	  0.7500    0.7500
306	1	  0.7500    0.7500
307	1	  0.7500    0.7500
308	1	  0.7500    0.7500
309	1	  0.7500    0.7500
310	1	  0.7500    0.7500
311	1	  0.7500    0.7500
312	1	  0.7500    0.7500
313	1	  0.7500    0.7500
314	1	  0.7500    0.7500
315	1	  0.7500    0.7500
316	1	  0.7500    0.7500
317	1	  0.7500    0.7500
318	1	  0.7500    0.7500
319	1	  0.7500    0.7500
320	1	  0.7500    0.7500
321	1	  0.7500    0.7500
322	1	  0.7500    0.7500
323	1	  0.7500    0.7500
324	1	  0.7500    0.7500
325	1	  0.7500    0.7500
326	1	  0.7500    0.7500
327	1	  0.7500    0.7500
328	1	  0.7500    0.7500
329	1	  0.7500    0.7500
330	1	  0.7500    0.7500
331	1	  0.7500    0.7500
332	1	  0.7500    0.7500
333	1	  0.7500    0.7500
334	1	  0.7500    0.7500
335	1	  0.7500    0.7500
336	1	  0.7500    0.7500
337	1	  0.7500    0.7500
338	1	  0.7500    0.7500
339	1	  0.7500    0.7500
340	1	  0.7500    0.7500
341	1	  0.7500    0.7500
342	1	  0.7500    0.7500
343	1	  0.7500    0.7500
344	1	  0.7500    0.7500
345	1	  0.7500    0.7500
346	1	  0.7500    0.7500
347	1	  0.7500    0.7500
348	1	  0.7500    0.7500
349	1	  0.7500    0.7500
350	1	  0.7500    0.7500
351	1	  0.7500    0.7500
352	1	  0.7500    0.7500
353	1	  0.7500    0.7500
354	1	  0.7500    0.7500
355	1	  0.7500    0.7500
356	1	  0.7500    0.7500
357	1	  0.7500    0.7500
358	1	  0.7500    0.7500
359	1	  0.7500    0.7500
360	1	  0.7500    0.7500
361	1	  0.7500    0.7500
362	1	  0.7500    0.7500
363	1	  0.7500    0.7500
364	1	  0.7500    0.7500
365	1	  0.7500    0.7500
366	1	  0.7500    0.7500
367	1	  0.7500    0.7500
368	1	  0.7500    0.7500
369	1	  0.7500    0.7500
370	1	  0.7500    0.7500
371	1	  0.7500    0.7500
372	1	  0.7500    0.7500
373	1	  0.7500    0.7500
374	1	  0.7500    0.7500
375	1	  0.7500    0.7500
376	1	  0.7500    0.7500
377	1	  0.7500    0.7500
378	1	  0.7500    0.7500
379	1	  0.7500    0.7500
380	1	  0.7500    0.7500
381	1	  0.7500    0.7500
382	1	  0.7500    0.7500
383	1	  0.7500    0.7500
384	1	  0.7500    0.7500
385	1	  0.7500    0.7500
386	1	  0.7500    0.7500
387	1	  0.7500    0.7500
388	1	  0.7500    0.7500
389	1	  0.7500    0.7500
390	1	  0.7500    0.7500
391	1	  0.7500    0.7500
392	1	  0.7500    0.7500
393	1	  0.7500    0.7500
394	1	  0.7500    0.7500
395	1	  0.7500    0.7500
396	1	  0.7500    0.7500
397	1	  0.7500    0.7500
398	1	  0.7500    0.7500
399	1	  0.7500    0.7500
400	1	  0.7500    0.7500
401	1	  2.2500    2.2500
402	1	  2.2500    2.2500
403	1	  2.2500    2.2500
404	1	  2.2500    2.2500
405	1	  2.2500    2.2500
406	1	  2.2500    2.2500
407	1	  2.2500    2.2500
408	1	  2.2500    2.2500
409	1	  2.2500    2.2500
410	1	  2.2500    2.2500
411	1	  2.2500    2.2500
412	1	  2.2500    2.2500
413	1	  2.2500    2.2500
414	1	  2.2500    2.2500
415	1	  2.2500    2.2500
416	1	  2.2500    2.2500
417	1	  2.2500    2.2500
418	1	  2.2500    2.2500
419	1	  2.2500    2.2500
420	1	  2.2500    2.2500
421	1	  2.2500    2.2500
422	1	  2.2500    2.2500
423	1	  2.2500    2.2500
424	1	  2.2500    2.2500
425	1	  2.2500    2.2500
426	1	  2.2500    2.2500
427	1	  2.2500    2.2500
428	1	  2.2500    2.2500
429	1	  2.2500    2.2500
430	1	  2.2500    2.2500
431	1	  2.2500    2.2500
432	1	  2.2500    2.2500
433	1	  2.2500    2.2500
434	1	  2.2500    2.2500
435	1	  2.2500    2.2500
436	1	  2.2500    2.2500
437	1	  2.2500    2.2500
438	1	  2.2500    2.2500
439	1	  2.2500    2.2500
440	1	  2.2500    2.2500
441	1	  2.2500    2.2500
442	1	  2.2500    2.2500
443	1	  2.2500    2.2500
444	1	  2.2500    2.2500
445	1	  2.2500    2.2500
446	1	  2.2500    2.2500
447	1	  2.2500    2.2500
448	1	  2.2500    2.2500
449	1	  2.2500    2.2500
450	1	  2.2500    2.2500
451	1	  2.2500    2.2500
452	1	  2.2500    2.2500
453	1	  2.2500    2.2500
454	1	  2.2500    2.2500
455	1	  2.2500    2.2500
456	1	  2.2500    2.2500
457	1	  2.2500    2.2500
458	1	  2.2500    2.2500
459	1	  2.2500    2.2500
460	1	  2.2500    2.2500
461	1	  2.2500    2.2500
462	1	  2.2500    2.2500
463	1	  2.2500    2.2500
464	1	  2.2500    2.2500
465	1	  2.2500    2.2500
466	1	  2.2500    2.2500
467	1	  2.2500    2.2500
468	1	  2.2500    2.2500
469	1	  2.2500    2.2500
470	1	  2.2500    2.2500
471	1	  2.2500    2.2500
472	1	  2.2500    2.2500
473	1	  2.2500    2.2500
474	1	  2.2500    2.2500
475	1	  2.2500    2.2500
476	1	  2.2500    2.2500
477	1	  2.2500    2.2500
478	1	  2.2500    2.2500
479	1	  2.2500    2.2500
480	1	  2.2500    2.2500
481	1	  0.3750    0.3750
482	1	  0.3750    0.3750
483	1	  0.3750    0.3750
484	1	  0.3750    0.3750
485	1	  0.3750    0.3750
486	1	  0.3750    0.3750
487	1	  0.3750    0.3750
488	1	  0.3750    0.3750
489	1	  0.3750    0.3750
490	1	  0.3750    0.3750
491	1	  0.3750    0.3750
492	1	  0.3750    0.3750
493	1	  0.3750    0.3750
494	1	  0.3750    0.3750
495	1	  0.3750    0.3750
496	1	  0.3750    0.3750
497	1	  0.3750    0.3750
498	1	  0.3750    0.3750
499	1	  0.3750    0.3750
500	1	  0.3750    0.3750
501	1	  0.3750    0.3750
502	1	  0.3750    0.3750
503	1	  0.3750    0.3750
504	1	  0.3750    0.3750
505	1	  0.3750    0.3750
506	1	  0.3750    0.3750
507	1	  0.3750    0.3750
508	1	  0.3750    0.3750
509	1	  0.3750    0.3750
510	1	  0.3750    0.3750
511	1	  0.3750    0.3750
512	1	  0.3750    0.3750
513	1	  0.3750    0.3750
514	1	  0.3750    0.3750
515	1	  0.3750    0.3750
516	1	  0.3750    0.3750
517	1	  0.3750    0.3750
518	1	  0.3750    0.3750
519	1	  0.3750    0.3750
520	1	  0.3750    0.3750
521	1	  0.3750    0.3750
522	1	  0.3750    0.3750
523	1	  0.3750    0.3750
524	1	  0.3750    0.3750
525	1	  0.3750    0.3750
526	1	  0.3750    0.3750
527	1	  0.3750    0.3750
528	1	  0.3750    0.3750
529	1	  0.3750    0.3750
530	1	  0.3750    0.3750
531	1	  0.3750    0.3750
532	1	  0.3750    0.3750
533	1	  0.3750    0.3750
534	1	  0.3750    0.3750
535	1	  0.3750    0.3750
536	1	  0.3750    0.3750
537	1	  0.3750    0.3750
538	1	  0.3750    0.3750
539	1	  0.3750    0.3750
540	1	  0.3750    0.3750
541	1	  0.3750    0.3750
542	1	  0.3750    0.3750
543	1	  0.3750    0.3750
544	1	  0.3750    0.3750
545	1	  0.3750    0.3750
546	1	  0.3750    0.3750
547	1	  0.3750    0.3750
548	1	  0.3750    0.3750
549	1	  0.3750    0.3750
550	1	  0.3750    0.3750
551	1	  0.3750    0.3750
552	1	  0.3750    0.3750
553	1	  0.3750    0.3750
554	1	  0.3750    0.3750
555	1	  0.3750    0.3750
556	1	  0.3750    0.3750
557	1	  0.3750    0.3750
558	1	  0.3750    0.3750
559	1	  0.3750    0.3750
560	1	  0.3750    0.3750
561	1	  0.3750    0.3750
562	1	  0.3750    0.3750
563	1	  0.3750    0.3750
564	1	  0.3750    0.3750
565	1	  0.3750    0.3750
566	1	  0.3750    0.3750
567	1	  0.3750    0.3750
568	1	  0.3750    0.3750
569	1	  0.3750    0.3750
570	1	  0.3750    0.3750
571	1	  0.3750    0.3750
572	1	  0.3750    0.3750
573	1	  0.3750    0.3750
574	1	  0.3750    0.3750
575	1	  0.3750    0.3750
576	1	  0.3750    0.3750
577	1	  0.3750    0.3750
578	1	  0.3750    0.3750
579	1	  0.3750    0.3750
580	1	  0.3750    0.3750
581	1	  0.3750    0.3750
582	1	  0.3750    0.3750
583	1	  0.3750    0.3750
584	1	  0.3750    0.3750
585	1	  0.3750    0.3750
586	1	  0.3750    0.3750
587	1	  0.3750    0.3750
588	1	  0.3750    0.3750
589	1	  0.3750    0.3750
590	1	  0.3750    0.3750
591	1	  0.3750    0.3750
592	1	  0.3750    0.3750
593	1	  0.3750    0.3750
594	1	  0.3750    0.3750
595	1	  0.3750    0.3750
596	1	  0.3750    0.3750
597	1	  0.3750    0.3750
598	1	  0.3750    0.3750
599	1	  0.3750    0.3750
600	1	  0.3750    0.3750
601	1	  0.3750    0.3750
602	1	  0.3750    0.3750
603	1	  0.3750    0.3750
604	1	  0.3750    0.3750
605	1	  0.3750    0.3750
606	1	  0.3750    0.3750
607	1	  0.3750    0.3750
608	1	  0.3750    0.3750
609	1	  0.3750    0.3750
610	1	  0.3750    0.3750
611	1	  0.3750    0.3750
612	1	  0.3750    0.3750
613	1	  0.3750    0.3750
614	1	  0.3750    0.3750
615	1	  0.3750    0.3750
616	1	  0.3750    0.3750
617	1	  0.3750    0.3750
618	1	  0.3750    0.3750
619	1	  0.3750    0.3750
620	1	  0.3750    0.3750
621	1	  0.3750    0.3750
622	1	  0.3750    0.3750
623	1	  0.3750    0.3750
624	1	  0.3750    0.3750
625	1	  0.3750    0.3750
626	1	  0.3750    0.3750
627	1	  0.3750    0.3750
628	1	  0.3750    0.3750
629	1	  0.3750    0.3750
630	1	  0.3750    0.3750
631	1	  0.3750    0.3750
632	1	  0.3750    0.3750
633	1	  0.3750    0.3750
634	1	  0.3750    0.3750
635	1	  0.3750    0.3750
636	1	  0.3750    0.3750
637	1	  0.3750    0.3750
638	1	  0.3750    0.3750
639	1	  0.3750    0.3750
640	1	  0.3750    0.3750
641	1	  0.3750    0.3750
642	1	  0.3750    0.3750
643	1	  0.3750    0.3750
644	1	  0.3750    0.3750
645	1	  0.3750    0.3750
646	1	  0.3750    0.3750
647	1	  0.3750    0.3750
648	1	  0.3750    0.3750
649	1	  0.3750    0.3750
650	1	  0.3750    0.3750
651	1	  0.3750    0.3750
652	1	  0.3750    0.3750
653	1	  0.3750    0.3750
654	1	  0.3750    0.3750
655	1	  0.3750    0.3750
656	1	  0.3750    0.3750
657	1	  0.3750    0.3750
658	1	  0.3750    0.3750
659	1	  0.3750    0.3750
660	1	  0.3750    0.3750
661	1	  0.3750    0.3750
662	1	  0.3750    0.3750
663	1	  0.3750    0.3750
664	1	  0.3750    0.3750
665	1	  0.3750    0.3750
666	1	  0.3750    0.3750
667	1	  0.3750    0.3750
668	1	  0.3750    0.3750
669	1	  0.3750    0.3750
670	1	  0.3750    0.3750
671	1	  0.3750    0.3750
672	1	  0.3750    0.3750
673	1	  0.3750    0.3750
674	1	  0.3750    0.3750
675	1	  0.3750    0.3750
676	1	  0.3750    0.3750
677	1	  0.3750    0.3750
678	1	  0.3750    0.3750
679	1	  0.3750    0.3750
680	1	  0.3750    0.3750
681	1	  0.3750    0.3750
682	1	  0.3750    0.3750
683	1	  0.3750    0.3750
684	1	  0.3750    0.3750
685	1	  0.3750    0.3750
686	1	  0.3750    0.3750
687	1	  0.3750    0.3750
688	1	  0.3750    0.3750
689	1	  0.3750    0.3750
690	1	  0.3750    0.3750
691	1	  0.3750    0.3750
692	1	  0.3750    0.3750
693	1	  0.3750    0.3750
694	1	  0.3750    0.3750
695	1	  0.3750    0.3750
696	1	  0.3750    0.3750
697	1	  0.3750    0.3750
698	1	  0.3750    0.3750
699	1	  0.3750    0.3750
700	1	  0.3750    0.3750
701	1	  0.3750    0.3750
702	1	  0.3750    0.3750
703	1	  0.3750    0.3750
704	1	  0.3750    0.3750
705	1	  0.3750    0.3750
706	1	  0.3750    0.3750
707	1	  0.3750    0.3750
708	1	  0.3750    0.3750
709	1	  0.3750    0.3750
710	1	  0.3750    0.3750
711	1	  0.3750    0.3750
712	1	  0.3750    0.3750
713	1	  0.3750    0.3750
714	1	  0.3750    0.3750
715	1	  0.3750    0.3750
716	1	  0.3750    0.3750
717	1	  0.3750    0.3750
718	1	  0.3750    0.3750
719	1	  0.3750    0.3750
720	1	  0.3750    0.3750
721	1	  0.3750    0.3750
722	1	  0.3750    0.3750
723	1	  0.3750    0.3750
724	1	  0.3750    0.3750
725	1	  0.3750    0.3750
726	1	  0.3750    0.3750
727	1	  0.3750    0.3750
728	1	  0.3750    0.3750
729	1	  0.3750    0.3750
730	1	  0.3750    0.3750
731	1	  0.3750    0.3750
732	1	  0.3750    0.3750
733	1	  0.3750    0.3750
734	1	  0.3750    0.3750
735	1	  0.3750    0.3750
736	1	  0.3750    0.3750
737	1	  0.3750    0.3750
738	1	  0.3750    0.3750
739	1	  0.3750    0.3750
740	1	  0.3750    0.3750
741	1	  0.3750    0.3750
742	1	  0.3750    0.3750
743	1	  0.3750    0.3750
744	1	  0.3750    0.3750
745	1	  0.3750    0.3750
746	1	  0.3750    0.3750
747	1	  0.3750    0.3750
748	1	  0.3750    0.3750
749	1	  0.3750    0.3750
750	1	  0.3750    0.3750
751	1	  0.3750    0.3750
752	1	  0.3750    0.3750
753	1	  0.3750    0.3750
754	1	  0.3750    0.3750
755	1	  0.3750    0.3750
756	1	  0.3750    0.3750
757	1	  0.3750    0.3750
758	1	  0.3750    0.3750
759	1	  0.3750    0.3750
760	1	  0.3750    0.3750
761	1	  0.3750    0.3750
762	1	  0.3750    0.3750
763	1	  0.3750    0.3750
764	1	  0.3750    0.3750
765	1	  0.3750    0.3750
766	1	  0.3750    0.3750
767	1	  0.3750    0.3750
768	1	  0.3750    0.3750
769	1	  0.3750    0.3750
770	1	  0.3750    0.3750
771	1	  0.3750    0.3750
772	1	  0.3750    0.3750
773	1	  0.3750    0.3750
774	1	  0.3750    0.3750
775	1	  0.3750    0.3750
776	1	  0.3750    0.3750
777	1	  0.3750    0.3750
778	1	  0.3750    0.3750
779	1	  0.3750    0.3750
780	1	  0.3750    0.3750
781	1	  0.3750    0.3750
782	1	  0.3750    0.3750
783	1	  0.3750    0.3750
784	1	  0.3750    0.3750
785	1	  0.3750    0.3750
786	1	  0.3750    0.3750
787	1	  0.3750    0.3750
788	1	  0.3750    0.3750
789	1	  0.3750    0.3750
790	1	  0.3750    0.3750
791	1	  0.3750    0.3750
792	1	  0.3750    0.3750
793	1	  0.3750    0.3750
794	1	  0.3750    0.3750
795	1	  0.3750    0.3750
796	1	  0.3750    0.3750
797	1	  0.3750    0.3750
798	1	  0.3750    0.3750
799	1	  0.3750    0.3750
800	1	  0.3750    0.3750
801	1	100.0000  100.0000
