10000000
300
ZONE	MED	LOSS(MEV)	(MEV)	EXCITATION	PI0	(MEV)	PI+	K+	MU-	MU+	PROT	DEUT	TRIT	HE3	ALPH	ELSC	INEL	FISS
19	1	4882770	754,861	22,49	0	0	0	0	0	0	11796	1227	348	616	3004	4405	12270	0
20	1	4896190	757,447	20,42	2	0,7828	0	0	0	0	12033	1294	298	649	2840	4506	12037	0
21	1	4908810	760,28	4,27	0	0	0	0	0	0	12112	1261	321	659	2937	4539	12257	0
22	1	4921680	706,019	10,75	2	6,454	0	0	0	0	12224	1278	305	687	2904	4429	12290	0
23	1	4932750	771,51	36,4	2	16,24	0	0	0	0	12323	1213	319	665	3049	4544	12416	0
24	1	4946750	757,01	37,1	4	15,95	0	0	0	0	12465	1267	336	671	2926	4540	12290	0
25	1	4959060	758,806	9,428	1	14,47	0	0	0	0	12678	1205	310	617	2963	4550	12441	0
26	1	4971360	771,576	19,08	1	0,5543	0	0	0	0	12703	1231	325	665	3019	4721	12489	0
27	1	4990360	778,876	5,095	0	0	0	0	0	0	12960	1354	297	665	3017	4752	12525	0
28	1	4997860	770,7	14,48	1	17,59	0	0	0	0	13014	1266	290	659	2941	4698	12517	0
29	1	5010580	778,585	34,07	1	12,4	0	0	0	0	13048	1239	353	651	3007	4792	12342	0
30	1	5024230	773,928	71,99	0	0	0	0	0	0	13313	1285	312	633	2965	4755	12357	0
31	1	5038650	770,745	22,43	0	0	0	0	0	0	13421	1285	318	698	3099	4875	12618	0
32	1	5045520	807,827	0	1	13,22	0	0	0	0	13306	1257	319	683	3017	4982	12389	0
33	1	5058400	818,875	40,78	1	1,89	0	0	0	0	13523	1258	323	672	3030	4958	12668	0
34	1	5068650	795,593	10,05	1	21,65	0	0	0	0	13544	1261	309	659	2847	4904	12483	0
35	1	5086160	812,385	19,49	0	0	0	0	0	0	13923	1252	351	661	3100	5039	12705	0
36	1	5094270	802,029	22,08	0	0	0	0	0	0	13859	1292	293	699	2979	4965	12742	0
37	1	5103170	786,151	5,398	0	0	0	0	0	0	13937	1220	303	662	2933	4953	12559	0
38	1	5115090	826,525	52,56	0	0	0	0	0	0	14121	1258	314	616	3033	5046	12743	0
39	1	5129180	808,952	17,75	0	0	0	0	0	0	14028	1297	328	652	3008	5061	12748	0
40	1	5137120	825,349	17,39	1	3,768	0	0	0	0	14345	1257	315	630	2982	5138	12586	0
41	1	5145770	826,295	20,93	1	16,95	0	0	0	0	14284	1224	308	638	2955	5205	12692	0
42	1	5156710	817,401	15,1	0	0	0	0	0	0	14246	1254	344	624	3016	5077	12666	0
43	1	5170550	835,194	5,18	2	13,4	0	0	0	0	14524	1252	305	670	3075	5192	12852	0
44	1	5178920	813,835	51,11	0	0	0	0	0	0	14648	1226	308	640	3029	5209	12834	0
45	1	5188870	838,255	48,34	0	0	0	0	0	0	14835	1246	352	648	2985	5306	12577	0
46	1	5195930	845,067	16,29	1	20,44	0	0	0	0	14599	1255	335	631	2969	5288	12802	0
47	1	5210360	869,789	34,45	0	0	0	0	0	0	14598	1269	347	631	3119	5438	12964	0
48	1	5222200	863,259	27,61	0	0	0	0	0	0	14837	1305	329	629	3180	5383	12949	0
49	1	5233210	858,494	28,86	0	0	0	0	0	0	14928	1277	296	651	3083	5417	12890	0
50	1	5243670	875,247	18,9	0	0	0	0	0	0	15117	1236	285	689	3100	5457	12838	0
51	1	5249050	851,969	48,86	0	0	0	0	0	0	15253	1247	299	655	3083	5474	12949	0
52	1	5262060	878,771	25,99	0	0	0	0	0	0	15284	1268	303	697	3084	5460	13032	0
53	1	5271150	902,118	3,327	0	0	0	0	0	0	15309	1273	323	730	3101	5518	12938	0
54	1	5279030	876,35	13,42	0	0	0	0	0	0	15349	1296	311	649	3037	5521	13052	0
55	1	5288470	890,513	29,96	0	0	0	0	0	0	15475	1246	344	705	3028	5584	12835	0
56	1	5296900	872,471	9,023	2	14,88	0	0	0	0	15400	1237	336	676	3122	5555	12909	0
57	1	5306930	868,574	10,99	0	0	0	0	0	0	15623	1279	310	633	3083	5540	12840	0
58	1	5314370	898,339	16,41	0	0	0	0	0	0	15579	1195	295	654	3015	5653	12870	0
59	1	5323210	906,227	24,66	0	0	0	0	0	0	15530	1344	322	694	3023	5824	13059	0
60	1	5334580	896,735	26,15	0	0	0	0	0	0	15677	1233	299	665	3061	5598	13057	0
61	1	5342480	885,446	13,45	0	0	0	0	0	0	15635	1279	349	624	3045	5709	12852	0
62	1	5356310	944,956	8,727	1	6,154	0	0	0	0	15917	1274	326	630	3118	5840	13196	0
63	1	5366750	916,423	41,38	1	7,288	0	0	0	0	16235	1338	320	611	3105	5773	13152	0
64	1	5373900	914,563	14,45	0	0	0	0	0	0	16172	1253	321	680	2989	5883	13052	0
65	1	5383070	895,259	6,671	0	0	0	0	0	0	16073	1301	316	633	3103	5699	13182	0
66	1	5393900	923,412	23,99	0	0	0	0	0	0	16197	1330	316	642	3131	5864	13186	0
67	1	5400050	910,2	5,902	0	0	0	0	0	0	16122	1307	302	630	3086	5912	13077	0
68	1	5410670	936,376	22,88	0	0	0	0	0	0	16464	1293	346	714	3196	5938	13402	0
69	1	5418500	932,61	17,17	0	0	0	0	0	0	16152	1292	328	619	3061	5975	13217	0
70	1	5428770	912,601	23,84	0	0	0	0	0	0	16525	1259	342	677	3130	5869	13330	0
71	1	5438390	930,833	35,4	0	0	0	0	0	0	16675	1225	289	646	3149	5966	13246	0
72	1	5449450	969,992	12,48	0	0	0	0	0	0	16710	1325	309	660	3162	6060	13477	0
73	1	5455400	931,032	26,29	0	0	0	0	0	0	16604	1299	284	674	3048	5963	13329	0
74	1	5463960	942,927	25,57	0	0	0	0	0	0	16639	1286	325	629	3038	6061	13417	0
75	1	5473650	938,95	17,22	0	0	0	0	0	0	16679	1288	363	689	3245	6160	13285	0
76	1	5479970	943,013	20,36	1	0,9535	0	0	0	0	16746	1241	340	666	3059	6154	13093	0
77	1	5488410	952,777	36,81	0	0	0	0	0	0	16582	1318	322	654	3227	6108	13332	0
78	1	5493170	943,331	54,4	0	0	0	0	0	0	16633	1231	303	681	2922	6172	13054	0
79	1	5507410	957,536	22,72	0	0	0	0	0	0	16831	1247	299	665	3135	6250	13327	0
80	1	5513030	951,894	23,76	0	0	0	0	0	0	16464	1236	332	615	3085	6233	13200	0
81	1	5527030	964,176	36,74	0	0	0	0	0	0	16851	1314	296	643	3165	6234	13313	0
82	1	5536370	982,57	4,577	0	0	0	0	0	0	17265	1285	312	645	3096	6280	13277	0
83	1	5548740	976,619	30,39	0	0	0	0	0	0	17385	1359	328	614	3187	6244	13575	0
84	1	5554540	967,23	11,04	0	0	0	0	0	0	17280	1247	310	620	3006	6451	13224	0
85	1	5560840	1004,74	17,97	0	0	0	0	0	0	17132	1283	329	672	3238	6490	13480	0
86	1	5571920	959,469	4,409	0	0	0	0	0	0	17269	1253	341	664	3174	6331	13224	0
87	1	5580760	954,771	13,8	0	0	0	0	0	0	17286	1291	320	647	3153	6330	13474	0
88	1	5587690	1009,42	18,32	0	0	0	0	0	0	17475	1277	345	637	3139	6533	13488	0
89	1	5597970	1007,56	33,59	0	0	0	0	0	0	17740	1198	301	648	3247	6573	13532	0
90	1	5604020	987,188	17,96	0	0	0	0	0	0	17520	1263	328	632	3172	6546	13522	0
91	1	5614280	1017,15	29,07	0	0	0	0	0	0	17510	1175	333	677	3174	6706	13502	0
92	1	5622190	996,838	16,57	0	0	0	0	0	0	17515	1256	305	639	3158	6530	13380	0
93	1	5632430	989,586	23,89	0	0	0	0	0	0	17607	1285	304	654	3162	6409	13477	0
94	1	5640000	996,85	10,06	0	0	0	0	0	0	17582	1276	304	676	3233	6490	13476	0
95	1	5644940	1027,6	56,42	0	0	0	0	0	0	17715	1267	296	658	3165	6773	13419	0
96	1	5653570	1046,34	32,69	0	0	0	0	0	0	17832	1283	320	657	3180	6770	13721	0
97	1	5661300	1017,6	32,14	0	0	0	0	0	0	17569	1332	311	657	3071	6737	13393	0
98	1	5674690	1040,87	30,71	0	0	0	0	0	0	17891	1283	314	684	3256	6830	13702	0
99	1	5685900	1039,39	28,22	0	0	0	0	0	0	18039	1240	306	669	3168	6745	13669	0
100	1	5692740	996,356	35,92	0	0	0	0	0	0	18110	1307	327	672	3131	6735	13390	0
101	1	5699720	1023,56	39,63	0	0	0	0	0	0	18007	1243	321	608	3120	6752	13374	0
102	1	5705250	1008,95	36,9	0	0	0	0	0	0	18037	1249	302	660	3047	6601	13402	0
103	1	5711670	1011,01	30,24	0	0	0	0	0	0	18055	1255	332	640	3157	6720	13543	0
104	1	5723050	1036,01	35,29	0	0	0	0	0	0	18053	1306	353	633	3222	6969	13629	0
105	1	5730670	1070,93	22,64	0	0	0	0	0	0	18050	1289	290	631	3255	7050	13626	0
106	1	5739120	1056,4	18,91	0	0	0	0	0	0	18289	1249	319	645	3097	6961	13316	0
107	1	5743480	1028,27	38,48	0	0	0	0	0	0	18015	1247	283	627	3061	7048	13144	0
108	1	5752660	1034,68	43,23	0	0	0	0	0	0	18233	1236	296	632	3128	7020	13412	0
109	1	5762450	1044,61	27,24	0	0	0	0	0	0	18301	1242	317	599	3168	6974	13301	0
110	1	5767600	1086,55	18,52	0	0	0	0	0	0	18343	1220	297	632	3179	7148	13465	0
111	1	5773230	1056,34	17,87	0	0	0	0	0	0	18231	1291	268	679	3079	7088	13317	0
112	1	5786200	1078,62	12,33	0	0	0	0	0	0	18441	1316	310	666	3186	7245	13560	0
113	1	5790510	1067,97	15,7	0	0	0	0	0	0	18437	1169	314	630	3116	7282	13505	0
114	1	5797780	1074,03	22,48	0	0	0	0	0	0	18165	1267	287	662	3158	7246	13447	0
115	1	5800660	1106,82	16	0	0	0	0	0	0	18153	1202	302	599	3006	7460	13435	0
116	1	5812890	1088	17,15	0	0	0	0	0	0	18274	1264	298	620	3181	7432	13596	0
117	1	5820150	1111,31	39,69	0	0	0	0	0	0	18370	1207	284	640	3085	7389	13311	0
118	1	5828860	1089,88	44,73	0	0	0	0	0	0	18510	1243	288	673	3147	7486	13361	0
119	1	5835620	1079,31	14,87	0	0	0	0	0	0	18614	1255	333	626	3219	7460	13298	0
120	1	5842820	1116,27	9,363	0	0	0	0	0	0	18453	1204	280	659	3205	7527	13450	0
121	1	5847150	1115,7	23,7	0	0	0	0	0	0	18425	1279	285	642	3082	7610	13300	0
122	1	5859850	1094,34	23,69	0	0	0	0	0	0	18968	1232	301	618	3258	7540	13560	0
123	1	5863510	1135,56	28,68	0	0	0	0	0	0	18526	1203	318	635	3059	7683	13439	0
124	1	5869880	1120,52	21,93	0	0	0	0	0	0	18655	1209	321	675	3048	7662	13524	0
125	1	5878460	1137,32	7,947	0	0	0	0	0	0	18437	1292	303	639	3034	7723	13438	0
126	1	5889950	1119,71	20,36	0	0	0	0	0	0	18588	1210	289	618	3138	7694	13455	0
127	1	5899240	1120,35	6,371	0	0	0	0	0	0	18675	1257	287	658	3105	7747	13333	0
128	1	5910500	1155,34	28,65	0	0	0	0	0	0	18792	1188	313	674	3152	7817	13607	0
129	1	5921940	1160,68	13,12	0	0	0	0	0	0	18974	1269	293	623	3128	7919	13534	0
130	1	5930810	1123,46	29,69	0	0	0	0	0	0	18856	1204	308	642	3145	7795	13318	0
131	1	5936080	1158,29	32,73	0	0	0	0	0	0	18882	1147	276	658	3033	8015	13425	0
132	1	5946860	1131,72	46,7	0	0	0	0	0	0	18823	1221	338	658	3125	7864	13632	0
133	1	5960060	1185,91	23,35	0	0	0	0	0	0	19041	1314	301	673	3211	8070	13647	0
134	1	5965500	1155,1	24,05	0	0	0	0	0	0	19289	1229	315	662	3094	8012	13541	0
135	1	5974140	1171,15	28,7	0	0	0	0	0	0	19089	1217	298	620	3110	8098	13560	0
136	1	5978760	1190,99	8,313	0	0	0	0	0	0	19064	1246	298	601	3070	8045	13559	0
137	1	5986240	1201,13	6,902	0	0	0	0	0	0	18885	1147	297	618	3000	8126	13480	0
138	1	5999770	1156,08	39,53	0	0	0	0	0	0	19108	1234	292	614	3248	8145	13570	0
139	1	6006240	1166,19	28,82	0	0	0	0	0	0	19334	1233	328	595	3172	8147	13346	0
140	1	6015570	1202,43	29,99	0	0	0	0	0	0	19258	1309	284	610	3149	8396	13570	0
141	1	6020480	1197,46	27,36	0	0	0	0	0	0	19084	1262	319	669	3125	8186	13302	0
142	1	6027340	1170,73	11,63	0	0	0	0	0	0	19132	1262	281	609	2971	8240	13380	0
143	1	6043220	1241,74	26,89	0	0	0	0	0	0	19525	1240	315	649	3227	8473	13824	0
144	1	6047370	1209,77	50,89	0	0	0	0	0	0	19703	1240	305	644	3182	8512	13649	0
145	1	6050100	1229,69	13,66	0	0	0	0	0	0	19493	1242	302	606	3130	8559	13517	0
146	1	6059060	1223,43	20,19	0	0	0	0	0	0	19523	1269	330	630	3082	8533	13494	0
147	1	6064310	1214,23	28,03	0	0	0	0	0	0	19557	1209	279	622	3230	8516	13598	0
148	1	6068760	1215,16	23,61	0	0	0	0	0	0	19785	1209	285	607	3088	8478	13612	0
149	1	6074030	1244,26	20,02	0	0	0	0	0	0	19643	1194	290	634	3167	8789	13520	0
150	1	6085980	1248,02	47,22	0	0	0	0	0	0	19691	1226	283	673	3125	8777	13830	0
151	1	6091550	1226,98	29,52	0	0	0	0	0	0	19652	1185	255	563	3152	8645	13430	0
152	1	6106540	1235,78	24,41	0	0	0	0	0	0	19531	1216	324	651	3147	8707	13680	0
153	1	6126340	1244,63	27,22	0	0	0	0	0	0	19517	1181	294	649	3048	8880	13406	0
154	1	6148300	1266,23	15,75	0	0	0	0	0	0	19636	1223	303	595	3155	8887	13459	0
155	1	6169890	1282,54	16,51	0	0	0	0	0	0	19776	1153	292	622	3201	9022	13609	0
156	1	6192870	1281,93	43,41	0	0	0	0	0	0	19668	1158	301	623	3141	9161	13554	0
157	1	6215680	1261,76	28,62	0	0	0	0	0	0	19844	1101	287	658	3125	8935	13516	0
158	1	6233930	1295,79	7,49	0	0	0	0	0	0	19802	1127	319	610	3053	9153	13659	0
159	1	6249490	1315,28	38,02	0	0	0	0	0	0	20138	1238	276	628	3173	9120	13721	0
160	1	6263710	1302,69	28,89	0	0	0	0	0	0	19833	1275	294	629	3143	9302	13618	0
161	1	6276010	1293,07	6,005	0	0	0	0	0	0	19820	1275	290	618	3115	9333	13481	0
162	1	6283560	1317,4	57,6	0	0	0	0	0	0	19776	1195	286	592	3033	9363	13503	0
163	1	6301420	1283,12	26,67	0	0	0	0	0	0	19994	1246	297	610	3259	9287	13706	0
164	1	6312210	1330,11	23,75	0	0	0	0	0	0	20027	1225	293	630	3186	9390	13453	0
165	1	6323130	1342,4	18,43	0	0	0	0	0	0	19752	1139	308	599	3071	9621	13500	0
166	1	6339850	1356,14	43,37	0	0	0	0	0	0	20186	1180	244	618	3152	9526	13679	0
167	1	6351400	1372,27	25,8	0	0	0	0	0	0	20435	1200	281	575	3221	9875	13593	0
168	1	6362830	1390,41	35,05	0	0	0	0	0	0	20258	1166	295	603	3212	9928	13649	0
169	1	6377140	1344,96	52,14	0	0	0	0	0	0	20297	1260	290	564	3116	9896	13418	0
170	1	6388870	1377,15	66,54	0	0	0	0	0	0	20444	1138	304	587	3192	9938	13594	0
171	1	6401260	1379,39	34,79	0	0	0	0	0	0	20558	1154	272	616	3153	9852	13537	0
172	1	6408770	1394,73	28,96	0	0	0	0	0	0	19954	1204	279	624	3133	9998	13390	0
173	1	6426080	1398,66	24,09	0	0	0	0	0	0	20150	1202	300	598	3098	10145	13520	0
174	1	6437310	1446,53	36,33	0	0	0	0	0	0	20252	1174	278	615	3030	10406	13479	0
175	1	6451970	1441,17	28,65	0	0	0	0	0	0	20473	1118	279	591	3069	10479	13491	0
176	1	6464580	1437	30,06	0	0	0	0	0	0	20140	1169	248	586	2986	10310	13372	0
177	1	6478360	1439,16	29,86	0	0	0	0	0	0	20371	1127	304	636	3031	10524	13349	0
178	1	6492480	1454,71	15,89	0	0	0	0	0	0	20537	1131	266	616	2995	10626	13470	0
179	1	6507740	1432,42	24,58	0	0	0	0	0	0	20335	1095	296	613	3138	10579	13640	0
180	1	6522440	1440,67	32,99	0	0	0	0	0	0	20704	1180	288	583	3065	10408	13602	0
181	1	6538120	1467,42	20,11	0	0	0	0	0	0	20615	1106	284	590	3066	10563	13541	0
182	1	6552240	1474,03	35,55	0	0	0	0	0	0	20832	1160	292	600	3059	10870	13360	0
183	1	6566450	1496,07	0	0	0	0	0	0	0	20595	1202	245	583	2924	10890	13662	0
184	1	6583530	1479,25	28,41	0	0	0	0	0	0	20540	1104	271	582	3206	11033	13585	0
185	1	6598320	1516,01	38,56	0	0	0	0	0	0	20539	1152	247	625	3060	11082	13457	0
186	1	6613660	1517,45	27,91	0	0	0	0	0	0	20836	1186	289	582	2895	11094	13223	0
187	1	6629260	1549,73	18,15	0	0	0	0	0	0	20806	1144	262	567	2971	11347	13432	0
188	1	6647010	1538,14	40,23	0	0	0	0	0	0	20968	1124	251	550	3077	11378	13368	0
189	1	6661100	1528,21	8,676	0	0	0	0	0	0	20894	1157	252	591	3043	11355	13395	0
190	1	6681280	1548,15	26,68	0	0	0	0	0	0	20947	1144	262	601	3058	11488	13629	0
191	1	6694390	1555,78	28,7	0	0	0	0	0	0	20901	1092	281	608	2991	11492	13527	0
192	1	6713590	1593,36	25,11	0	0	0	0	0	0	21050	1144	272	651	3185	11808	13489	0
193	1	6731750	1568,76	46,08	0	0	0	0	0	0	21076	1124	281	611	3095	11540	13640	0
194	1	6748210	1592,72	39,96	0	0	0	0	0	0	21089	1124	252	554	3135	11663	13653	0
195	1	6763640	1605,43	17,3	0	0	0	0	0	0	20825	1117	231	576	2991	11849	13466	0
196	1	6783260	1618,84	8,915	0	0	0	0	0	0	21087	1102	257	587	3130	11964	13618	0
197	1	6802430	1617,15	35,28	0	0	0	0	0	0	21623	1130	294	612	2989	12067	13459	0
198	1	6819080	1644,56	26	0	0	0	0	0	0	21489	1128	262	567	3214	12078	13834	0
199	1	6838890	1665,94	18,94	0	0	0	0	0	0	21389	1115	237	591	3140	12180	13656	0
200	1	6852950	1674,26	26,33	0	0	0	0	0	0	21557	1158	232	574	3078	12453	13356	0
201	1	6866010	1657,2	12,52	0	0	0	0	0	0	21240	1131	263	600	2946	12402	13382	0
202	1	6887010	1685,99	34,44	0	0	0	0	0	0	21474	1100	254	574	3055	12598	13590	0
203	1	6906160	1668,23	24,75	0	0	0	0	0	0	21558	1156	271	578	3152	12574	13755	0
204	1	6926100	1698,57	18,17	0	0	0	0	0	0	21328	1093	261	580	3003	12606	13584	0
205	1	6950880	1723,08	15,13	0	0	0	0	0	0	21993	1220	274	573	3102	12788	13740	0
206	1	6969700	1735	20,19	0	0	0	0	0	0	21479	1083	257	551	3166	12996	13518	0
207	1	6997330	1729,45	12,44	0	0	0	0	0	0	21300	1138	267	574	3140	13093	13469	0
208	1	7024700	1781,49	20,66	0	0	0	0	0	0	21915	1075	207	508	2955	13223	13489	0
209	1	7054300	1802,01	57,86	0	0	0	0	0	0	21673	1064	252	549	3141	13427	13533	0
210	1	7087280	1811,12	26,13	0	0	0	0	0	0	21988	1136	234	538	3101	13609	13566	0
211	1	7119010	1796,04	5,772	0	0	0	0	0	0	22069	1084	269	580	3112	13291	13803	0
212	1	7148100	1839,23	36,14	0	0	0	0	0	0	22061	1122	224	563	3247	13709	13726	0
213	1	7172580	1789,19	12,15	0	0	0	0	0	0	21986	1055	253	522	3008	13731	13569	0
214	1	7202800	1827,23	19,57	0	0	0	0	0	0	22250	1064	253	529	3160	13796	13895	0
215	1	7231590	1876,96	16,06	0	0	0	0	0	0	22130	1109	242	549	3078	14053	13810	0
216	1	7262510	1846,22	34,03	0	0	0	0	0	0	22285	1164	236	566	3198	14020	13940	0
217	1	7290150	1859,79	17,03	0	0	0	0	0	0	22090	1125	231	551	3175	14228	13613	0
218	1	7326410	1951,99	31,43	0	0	0	0	0	0	22099	1097	252	592	3156	14753	13776	0
219	1	7360290	1932,37	7,131	0	0	0	0	0	0	22385	1116	232	533	3106	14666	13711	0
220	1	7393370	1922,59	27,51	0	0	0	0	0	0	22695	1061	245	528	3110	14696	13518	0
221	1	7424210	1965,41	29,22	0	0	0	0	0	0	22454	1095	205	539	3016	14943	13718	0
222	1	7461120	1969,08	20,2	0	0	0	0	0	0	22672	1098	223	507	3130	14882	13734	0
223	1	7494580	2010,51	26,78	0	0	0	0	0	0	22605	1016	259	575	2997	15240	13836	0
224	1	7528450	2025,74	30,74	0	0	0	0	0	0	22744	1089	225	552	3119	15458	14074	0
225	1	7556600	2048,69	33,74	0	0	0	0	0	0	22799	1102	248	534	3221	15656	13812	0
226	1	7587780	2080,92	2,55	0	0	0	0	0	0	22566	1022	219	521	3220	15869	13756	0
227	1	7626340	2137,26	24,46	0	0	0	0	0	0	22775	1126	241	581	3168	16160	13759	0
228	1	7662570	2132,01	35,24	0	0	0	0	0	0	22915	1060	219	531	3070	16422	13870	0
229	1	7703140	2116,12	23,48	0	0	0	0	0	0	23045	1117	202	539	3229	16230	13966	0
230	1	7750270	2185,21	11,62	0	0	0	0	0	0	23050	1048	230	552	3217	16724	13932	0
231	1	7794940	2153,36	39,48	0	0	0	0	0	0	23217	1057	201	527	3136	16760	13951	0
232	1	7844340	2220,97	19,25	0	0	0	0	0	0	23073	1075	223	496	3156	17259	13835	0
233	1	7894830	2256,21	27,05	0	0	0	0	0	0	23219	1039	213	486	3060	17442	13992	0
234	1	7948260	2219,53	22,32	0	0	0	0	0	0	23072	1076	225	521	3158	17271	13978	0
235	1	8005180	2259,78	47,7	0	0	0	0	0	0	23207	1083	216	537	3111	17668	13961	0
236	1	8058970	2276,68	30,03	0	0	0	0	0	0	23189	1056	201	496	3118	17801	13974	0
237	1	8119360	2306,67	10,82	0	0	0	0	0	0	22998	1047	230	467	3078	17865	13765	0
238	1	8180780	2316,24	17,96	0	0	0	0	0	0	23311	987	188	488	3047	18292	13894	0
239	1	8249840	2391,79	59,85	0	0	0	0	0	0	23738	1066	223	502	3157	18585	14193	0
240	1	8316490	2367,51	52,45	0	0	0	0	0	0	23787	1069	207	482	3122	18428	14282	0
241	1	8386370	2385,09	54,96	0	0	0	0	0	0	23516	1055	213	504	3052	18583	14100	0
242	1	8461720	2432,56	30,09	0	0	0	0	0	0	23668	982	199	529	3134	18942	14344	0
243	1	8545910	2470,52	21,53	0	0	0	0	0	0	24021	1049	218	504	3163	19436	14562	0
244	1	8627320	2485,65	33,24	0	0	0	0	0	0	24136	1140	233	511	3188	19152	14501	0
245	1	8710970	2507,8	25,18	0	0	0	0	0	0	24179	1064	217	502	3245	19594	14597	0
246	1	8799100	2500,83	54,75	0	0	0	0	0	0	23935	1063	180	509	3199	19587	14654	0
247	1	8895270	2543,77	12,26	0	0	0	0	0	0	24398	1084	198	507	3184	19999	14743	0
248	1	8994690	2599,15	7,951	0	0	0	0	0	0	24066	1050	207	476	3130	20110	14901	0
249	1	9103420	2627,22	8,111	0	0	0	0	0	0	24798	1088	187	489	3262	20569	15082	0
250	1	9215610	2635,09	14,89	0	0	0	0	0	0	25085	1083	198	419	3241	20503	15042	0
251	1	9335680	2690,03	11,18	0	0	0	0	0	0	24832	1133	181	492	3333	21093	15084	0
252	1	9459960	2749,89	47,24	0	0	0	0	0	0	25389	1118	188	497	3399	21241	15441	0
253	1	9593740	2732,72	22,67	0	0	0	0	0	0	25535	1095	220	485	3294	21285	15593	0
254	1	9734920	2796,97	29,27	0	0	0	0	0	0	25774	1191	226	472	3330	21861	15666	0
255	1	9882730	2826,88	21,19	0	0	0	0	0	0	26066	1157	180	441	3375	22080	15912	0
256	1	10045000	2848,47	21,33	0	0	0	0	0	0	25948	1131	202	473	3318	22585	16084	0
257	1	10218200	2910,38	25,14	0	0	0	0	0	0	26443	1144	221	479	3396	22946	16315	0
258	1	10402600	2945,42	49,68	0	0	0	0	0	0	27113	1167	223	452	3405	23190	16257	0
259	1	10604800	3079,38	16,95	0	0	0	0	0	0	27411	1182	194	456	3698	23857	16801	0
260	1	10819200	3106,8	49,44	0	0	0	0	0	0	27944	1207	210	483	3446	24179	16807	0
261	1	11053200	3152,76	35,46	0	0	0	0	0	0	28463	1178	215	459	3596	24656	17036	0
262	1	11309500	3170,64	43,45	0	0	0	0	0	0	29324	1136	186	432	3582	24912	17301	0
263	1	11595700	3217,63	53,61	0	0	0	0	0	0	30528	1203	217	429	3660	25161	17626	0
264	1	11913800	3272,99	28,12	0	0	0	0	0	0	31636	1187	214	430	3775	25711	18089	0
265	1	12268600	3354,13	14,63	0	0	0	0	0	0	33642	1197	201	456	3858	26239	18380	0
266	1	12673300	3353	50,3	0	0	0	0	0	0	36167	1190	204	419	4025	26446	19234	0
267	1	13131200	3443,23	43,73	0	0	0	0	0	0	39652	1238	223	408	4147	26895	19511	0
268	1	13651900	3491,71	58,45	0	0	0	0	0	0	44067	1132	230	401	4030	27381	20043	0
269	1	14265900	3506,28	89,98	0	0	0	0	0	0	52247	1152	219	359	4186	27255	20905	0
270	1	14986700	3478,67	43,84	0	0	0	0	0	0	64435	1235	192	403	4098	27340	21743	0
271	1	15841900	3466,67	107	0	0	0	0	0	0	85795	1197	162	322	4270	27118	23367	0
272	1	16851100	3456,41	97,2	0	0	0	0	0	0	122410	1265	185	301	4096	27134	25310	0
273	1	18002100	3363,42	189,7	0	0	0	0	0	0	183647	1223	144	301	3779	26324	28230	0
274	1	19221900	3249,31	210,8	0	0	0	0	0	0	281168	1165	116	227	3651	25281	32574	0
275	1	20317700	2983,59	193,1	0	0	0	0	0	0	416562	985	93	155	3178	23351	37057	0
276	1	21015000	2714,59	211,4	0	0	0	0	0	0	588885	864	84	109	2645	21193	42735	0
