5000000
300
ZONE	MED	LOSS(MEV)	(MEV)	EXCITATION	PI0	(MEV)	PI+	K+	MU-	MU+	PROT	DEUT	TRIT	HE3	ALPH	ELSC	INEL	FISS
49	1	2618660	425,469	11,34	0	0	0	0	0	0	7393	704	146	331	1697	2762	6494	0
50	1	2621590	421,442	0	0	0	0	0	0	0	7689	669	180	329	1664	2713	6439	0
51	1	2628580	433,286	6,871	0	0	0	0	0	0	7683	696	173	332	1540	2738	6478	0
52	1	2630780	431,868	6,608	0	0	0	0	0	0	7501	663	171	319	1603	2726	6507	0
53	1	2636540	452,309	17,82	0	0	0	0	0	0	7831	661	160	355	1546	2827	6541	0
54	1	2638840	451,531	3,058	1	4,712	0	0	0	0	7628	589	176	339	1542	2773	6342	0
55	1	2644150	457,021	19,74	0	0	0	0	0	0	7747	640	154	326	1568	2804	6580	0
56	1	2648230	434,29	2,491	0	0	0	0	0	0	7656	645	166	335	1514	2760	6471	0
57	1	2653750	444,826	10,52	0	0	0	0	0	0	7859	683	166	330	1516	2778	6637	0
58	1	2659230	447,629	32,28	0	0	0	0	0	0	7701	637	163	316	1626	2841	6598	0
59	1	2662390	458,833	14,7	0	0	0	0	0	0	7805	615	149	335	1411	2936	6420	0
60	1	2664460	440,494	11,44	0	0	0	0	0	0	7691	616	161	331	1485	2813	6395	0
61	1	2668770	453,012	0	0	0	0	0	0	0	7785	638	137	286	1560	2906	6344	0
62	1	2676490	457,551	24,61	0	0	0	0	0	0	7889	658	152	329	1592	2771	6600	0
63	1	2681490	446,003	3,686	1	9,721	0	0	0	0	7918	618	161	347	1604	2870	6529	0
64	1	2688040	456,767	10,51	0	0	0	0	0	0	8004	657	162	318	1462	2868	6628	0
65	1	2693310	452,635	13,41	1	0,7493	0	0	0	0	8255	709	151	350	1583	2877	6601	0
66	1	2695690	461,284	0	0	0	0	0	0	0	7977	642	165	359	1547	2950	6579	0
67	1	2700250	452,2	6,895	0	0	0	0	0	0	8126	606	172	328	1637	2866	6680	0
68	1	2705040	466,908	0	0	0	0	0	0	0	8185	627	146	347	1536	2917	6539	0
69	1	2707330	466,642	21,38	0	0	0	0	0	0	8109	654	134	290	1489	2881	6527	0
70	1	2714920	450,934	13,87	0	0	0	0	0	0	8264	620	176	339	1522	2883	6597	0
71	1	2719660	481,469	6,376	0	0	0	0	0	0	8313	663	155	325	1584	3025	6596	0
72	1	2722920	481,952	23,14	0	0	0	0	0	0	8251	617	148	342	1527	3040	6590	0
73	1	2726660	470,338	2,134	0	0	0	0	0	0	8354	678	161	315	1528	3054	6582	0
74	1	2732900	485,737	13,56	0	0	0	0	0	0	8238	619	162	343	1617	3129	6692	0
75	1	2736100	461,284	35,61	0	0	0	0	0	0	8341	583	169	322	1592	2933	6637	0
76	1	2741000	476,484	0	0	0	0	0	0	0	8430	614	157	325	1589	3151	6594	0
77	1	2744850	479,423	20,04	0	0	0	0	0	0	8432	611	155	330	1556	3131	6589	0
78	1	2749050	488,53	13,24	0	0	0	0	0	0	8404	596	153	338	1518	3148	6606	0
79	1	2752780	471,083	20,63	0	0	0	0	0	0	8453	615	175	329	1563	3129	6606	0
80	1	2757080	490,405	1,435	0	0	0	0	0	0	8496	650	185	330	1479	3270	6700	0
81	1	2762640	490,47	25,08	0	0	0	0	0	0	8458	625	159	315	1590	3251	6640	0
82	1	2767470	494,751	7,275	0	0	0	0	0	0	8505	642	142	320	1556	3135	6584	0
83	1	2773480	474,465	42,81	0	0	0	0	0	0	8551	662	159	325	1696	3193	6677	0
84	1	2776790	478,607	0	0	0	0	0	0	0	8562	671	142	319	1596	3130	6724	0
85	1	2781300	471,267	14,62	0	0	0	0	0	0	8605	702	157	323	1523	3047	6696	0
86	1	2785620	489,812	0,176	0	0	0	0	0	0	8609	604	154	335	1560	3163	6615	0
87	1	2790670	492,116	10,98	0	0	0	0	0	0	8746	655	153	334	1614	3157	6839	0
88	1	2796850	496,575	1,097	0	0	0	0	0	0	8751	633	160	315	1650	3184	6783	0
89	1	2797640	487,23	5,428	0	0	0	0	0	0	8767	655	143	308	1534	3250	6571	0
90	1	2802900	484,774	19,13	0	0	0	0	0	0	8791	640	183	319	1594	3180	6676	0
91	1	2807580	498,374	8,255	0	0	0	0	0	0	8904	660	160	336	1647	3207	6921	0
92	1	2810750	488,601	0	1	1,251	0	0	0	0	8816	650	157	339	1592	3231	6696	0
93	1	2814190	485,616	3,07	0	0	0	0	0	0	8783	646	162	313	1613	3235	6664	0
94	1	2817390	510,93	26,03	0	0	0	0	0	0	8762	622	189	300	1554	3308	6670	0
95	1	2820900	504,174	20,34	0	0	0	0	0	0	8677	641	182	311	1577	3340	6593	0
96	1	2825350	487,583	14,7	0	0	0	0	0	0	8760	638	151	321	1529	3249	6715	0
97	1	2831100	487,848	27,89	0	0	0	0	0	0	8812	629	160	313	1589	3324	6741	0
98	1	2835200	499,043	6,359	0	0	0	0	0	0	8958	640	140	313	1651	3389	6831	0
99	1	2842020	509,671	13,04	0	0	0	0	0	0	8951	681	185	314	1623	3317	6936	0
100	1	2843900	517,261	5,247	0	0	0	0	0	0	9007	617	151	317	1642	3429	6678	0
101	1	2848400	518,782	0	0	0	0	0	0	0	8956	635	175	325	1555	3394	6698	0
102	1	2851590	523,239	0	0	0	0	0	0	0	8982	627	152	324	1521	3400	6673	0
103	1	2854820	537,054	28,69	0	0	0	0	0	0	8968	594	167	322	1545	3432	6710	0
104	1	2859530	514,913	32,12	0	0	0	0	0	0	8975	679	138	336	1606	3395	6717	0
105	1	2862430	530,81	7,56	0	0	0	0	0	0	9015	631	163	318	1487	3533	6687	0
106	1	2867700	508,865	17,09	0	0	0	0	0	0	9065	605	156	318	1558	3417	6838	0
107	1	2872440	519,111	6,581	0	0	0	0	0	0	9157	618	169	345	1627	3519	6832	0
108	1	2875420	542,739	24,4	0	0	0	0	0	0	9054	692	164	288	1508	3592	6680	0
109	1	2880360	532,32	29,74	0	0	0	0	0	0	9067	606	196	307	1606	3552	6753	0
110	1	2883480	522,473	0	0	0	0	0	0	0	9188	620	157	350	1542	3448	6742	0
111	1	2886260	525,028	0	0	0	0	0	0	0	9054	602	158	369	1515	3611	6576	0
112	1	2890800	541,414	3,825	0	0	0	0	0	0	9266	598	145	330	1505	3665	6719	0
113	1	2893710	529,089	0	0	0	0	0	0	0	9110	619	142	311	1604	3583	6708	0
114	1	2896720	548,21	23,47	0	0	0	0	0	0	9120	635	141	321	1520	3702	6637	0
115	1	2900820	529,227	11,04	0	0	0	0	0	0	9133	617	175	323	1496	3619	6655	0
116	1	2904250	553,607	0	0	0	0	0	0	0	9126	622	147	315	1580	3664	6591	0
117	1	2910460	541,775	12,77	0	0	0	0	0	0	9138	602	144	334	1524	3652	6801	0
118	1	2913210	543,358	8,718	0	0	0	0	0	0	9198	610	137	335	1645	3666	6733	0
119	1	2916600	573,588	11,54	0	0	0	0	0	0	9043	620	159	308	1549	3844	6685	0
120	1	2919800	542,485	21,52	0	0	0	0	0	0	9147	624	155	303	1545	3679	6593	0
121	1	2924910	553,736	15,84	0	0	0	0	0	0	9175	639	141	345	1539	3690	6722	0
122	1	2930580	572,737	13,23	0	0	0	0	0	0	9403	663	163	358	1558	3759	6842	0
123	1	2933000	580,889	4,751	0	0	0	0	0	0	9269	567	138	303	1570	3847	6679	0
124	1	2936580	565,068	34,87	0	0	0	0	0	0	9346	587	138	343	1450	3923	6659	0
125	1	2940010	551,252	1,698	0	0	0	0	0	0	9167	638	140	322	1519	3882	6837	0
126	1	2945900	571,624	26,79	0	0	0	0	0	0	9204	605	151	324	1606	3860	6673	0
127	1	2952350	573,711	0	0	0	0	0	0	0	9466	628	142	311	1630	3925	6778	0
128	1	2955890	566,901	6,704	0	0	0	0	0	0	9487	577	166	336	1478	3957	6655	0
129	1	2961850	556,445	19,83	0	0	0	0	0	0	9566	564	150	343	1596	3950	6668	0
130	1	2966600	593,676	8,82	0	0	0	0	0	0	9456	655	160	329	1603	3922	6827	0
131	1	2969760	565,112	13,75	0	0	0	0	0	0	9493	583	135	314	1600	3934	6726	0
132	1	2973630	558,677	0	0	0	0	0	0	0	9369	609	160	343	1555	3838	6667	0
133	1	2978290	577,324	4,149	0	0	0	0	0	0	9552	594	149	322	1501	4014	6870	0
134	1	2984510	561,766	17,74	0	0	0	0	0	0	9510	649	156	344	1623	3880	6804	0
135	1	2987620	572,776	10,18	0	0	0	0	0	0	9591	666	159	308	1564	3979	6747	0
136	1	2991150	596,158	7,305	0	0	0	0	0	0	9634	615	154	315	1516	4097	6810	0
137	1	2993440	611,828	0	0	0	0	0	0	0	9528	618	134	291	1529	4111	6746	0
138	1	2999100	595,065	13,73	0	0	0	0	0	0	9461	634	151	332	1633	4076	6755	0
139	1	3002050	595,363	21,26	0	0	0	0	0	0	9442	645	177	291	1567	4150	6642	0
140	1	3005620	585,68	3,868	0	0	0	0	0	0	9489	614	143	314	1497	4080	6709	0
141	1	3012320	582,679	8,678	0	0	0	0	0	0	9699	618	169	301	1526	4116	6709	0
142	1	3011860	620,191	24,65	0	0	0	0	0	0	9607	598	145	272	1500	4192	6744	0
143	1	3020710	591,79	9,547	0	0	0	0	0	0	9707	595	151	337	1544	4276	6757	0
144	1	3019570	600,977	13,16	0	0	0	0	0	0	9565	608	136	316	1554	4199	6625	0
145	1	3026080	613,58	16,56	0	0	0	0	0	0	9781	611	184	287	1588	4274	6914	0
146	1	3028390	612,121	0	0	0	0	0	0	0	9782	567	147	324	1568	4269	6699	0
147	1	3031020	593,773	0	0	0	0	0	0	0	9860	598	160	287	1538	4135	6800	0
148	1	3033030	631,412	2,057	0	0	0	0	0	0	9651	611	138	317	1624	4376	6652	0
149	1	3036160	595,87	41,42	0	0	0	0	0	0	9522	613	151	303	1432	4323	6653	0
150	1	3042270	622,904	0	0	0	0	0	0	0	9869	617	156	301	1613	4328	6815	0
151	1	3048080	633,916	12,86	0	0	0	0	0	0	9801	593	138	314	1640	4454	6697	0
152	1	3056130	639,256	12,57	0	0	0	0	0	0	9906	626	153	320	1540	4381	6665	0
153	1	3063440	631,286	8,38	0	0	0	0	0	0	9911	587	171	291	1564	4361	6698	0
154	1	3074150	636,241	10,44	0	0	0	0	0	0	9700	549	161	329	1686	4493	6776	0
155	1	3085170	635,576	18,94	0	0	0	0	0	0	9966	597	131	315	1529	4503	6726	0
156	1	3096170	633,187	8,728	0	0	0	0	0	0	9847	657	147	307	1639	4371	6850	0
157	1	3106070	646,949	0	0	0	0	0	0	0	9884	567	146	332	1518	4565	6978	0
158	1	3116820	641,877	22,61	0	0	0	0	0	0	9956	604	144	303	1570	4594	6872	0
159	1	3125550	658,568	17,66	0	0	0	0	0	0	9895	588	166	311	1648	4684	6843	0
160	1	3129040	649,027	8,728	0	0	0	0	0	0	9876	594	135	248	1517	4570	6692	0
161	1	3137370	652,921	27,54	0	0	0	0	0	0	10095	599	156	326	1645	4597	6968	0
162	1	3140980	651,438	13,23	0	0	0	0	0	0	9917	595	134	286	1482	4702	6770	0
163	1	3147420	652,773	6,642	0	0	0	0	0	0	9943	580	144	320	1581	4772	6657	0
164	1	3156320	680,71	6,572	0	0	0	0	0	0	10062	611	129	306	1583	4928	6837	0
165	1	3159960	673,202	12,48	0	0	0	0	0	0	9889	596	137	303	1543	4791	6723	0
166	1	3165840	680,722	14,98	0	0	0	0	0	0	10059	567	122	276	1611	4854	6843	0
167	1	3174960	681,401	17,3	0	0	0	0	0	0	10038	585	163	311	1531	4873	6915	0
168	1	3181350	701,243	0	0	0	0	0	0	0	10127	620	144	299	1718	4963	6786	0
169	1	3188310	703,516	24,6	0	0	0	0	0	0	10020	587	155	309	1592	4982	6660	0
170	1	3194290	708,62	21,35	0	0	0	0	0	0	10076	601	181	324	1635	5021	6730	0
171	1	3199760	668,842	16,86	0	0	0	0	0	0	10275	592	150	294	1540	4991	6813	0
172	1	3207260	697,447	36,58	0	0	0	0	0	0	10067	619	159	313	1537	5008	6871	0
173	1	3213360	683,585	6,074	0	0	0	0	0	0	10084	595	159	303	1569	5116	6607	0
174	1	3218840	714,031	5,807	0	0	0	0	0	0	10160	556	126	289	1530	5111	6731	0
175	1	3225750	704,215	2,945	0	0	0	0	0	0	10349	571	152	294	1508	5161	6782	0
176	1	3232950	697,31	6,71	0	0	0	0	0	0	10293	577	132	292	1538	5070	6745	0
177	1	3239720	726,303	12,12	0	0	0	0	0	0	10231	583	132	280	1591	5245	6770	0
178	1	3247690	730,321	27,87	0	0	0	0	0	0	10206	603	145	291	1505	5264	6673	0
179	1	3254910	729,991	0,08044	0	0	0	0	0	0	10288	597	140	305	1494	5363	6691	0
180	1	3262290	728,79	49,34	0	0	0	0	0	0	10193	592	140	302	1624	5395	6812	0
181	1	3267360	744,219	0	0	0	0	0	0	0	10208	588	121	318	1493	5411	6774	0
182	1	3273820	743,269	20,41	0	0	0	0	0	0	10035	569	116	282	1548	5471	6700	0
183	1	3285300	742,043	16,79	0	0	0	0	0	0	10359	564	124	319	1578	5432	6790	0
184	1	3289350	743,961	27,87	0	0	0	0	0	0	10174	597	134	246	1567	5369	6762	0
185	1	3298520	765,412	0,4709	0	0	0	0	0	0	10358	536	106	300	1589	5540	6636	0
186	1	3307610	778,346	0	0	0	0	0	0	0	10359	529	153	281	1588	5558	6765	0
187	1	3316590	759,469	7,753	0	0	0	0	0	0	10388	586	126	328	1532	5539	6755	0
188	1	3323540	759,916	0	0	0	0	0	0	0	10455	515	139	289	1468	5724	6616	0
189	1	3332120	776,682	9,609	0	0	0	0	0	0	10377	591	145	327	1488	5719	6715	0
190	1	3342110	791,414	10,92	0	0	0	0	0	0	10546	575	123	319	1615	5836	6838	0
191	1	3349880	787,174	8,7	0	0	0	0	0	0	10529	594	126	311	1575	5800	6669	0
192	1	3357230	805,435	18,77	0	0	0	0	0	0	10418	599	125	324	1513	5868	6840	0
193	1	3366300	779,386	14,58	0	0	0	0	0	0	10528	564	139	248	1586	5741	6897	0
194	1	3375190	808,861	20,56	0	0	0	0	0	0	10553	562	115	272	1494	5919	6819	0
195	1	3385310	826,091	7,553	0	0	0	0	0	0	10743	568	140	305	1670	6034	6845	0
196	1	3391860	817,189	28,48	0	0	0	0	0	0	10598	567	142	293	1528	6088	6754	0
197	1	3399810	806,432	0	0	0	0	0	0	0	10599	581	122	261	1516	6121	6733	0
198	1	3409170	837,483	1,134	0	0	0	0	0	0	10668	571	116	263	1499	6111	6752	0
199	1	3415760	834,147	10,4	0	0	0	0	0	0	10565	579	128	261	1438	6243	6679	0
200	1	3425420	843,525	15,81	0	0	0	0	0	0	10647	576	141	275	1552	6229	6820	0
201	1	3436360	816,01	27,46	0	0	0	0	0	0	10819	546	120	283	1588	6184	6875	0
202	1	3444250	830,32	11,36	0	0	0	0	0	0	10741	539	137	273	1562	6307	6819	0
203	1	3451510	870,335	20,47	0	0	0	0	0	0	10703	587	95	274	1538	6375	6702	0
204	1	3461480	851,14	0,5536	0	0	0	0	0	0	10887	552	149	300	1509	6373	6718	0
205	1	3471660	864,575	5,63	0	0	0	0	0	0	10516	533	106	290	1542	6409	6750	0
206	1	3483780	860,102	7,298	0	0	0	0	0	0	10686	510	121	279	1546	6405	6717	0
207	1	3499740	861,427	3,786	0	0	0	0	0	0	10659	579	128	315	1557	6561	6760	0
208	1	3515170	890,596	0,6193	0	0	0	0	0	0	10939	596	127	281	1578	6696	6875	0
209	1	3531010	880,42	6,66	0	0	0	0	0	0	10870	573	125	292	1601	6611	6799	0
210	1	3546910	885,806	6,452	0	0	0	0	0	0	11026	581	124	274	1575	6749	6849	0
211	1	3562030	915,337	16	0	0	0	0	0	0	11177	583	119	303	1549	6745	6967	0
212	1	3572890	870,099	16,49	0	0	0	0	0	0	11039	551	133	303	1472	6746	6650	0
213	1	3585680	910,665	10,73	0	0	0	0	0	0	10945	547	127	256	1544	6894	6790	0
214	1	3600020	923,377	29,02	0	0	0	0	0	0	11135	559	133	266	1518	6885	6830	0
215	1	3614350	944,921	0	0	0	0	0	0	0	10934	543	120	266	1543	7140	6823	0
216	1	3628590	926,388	21,61	0	0	0	0	0	0	10981	546	108	296	1497	6933	6853	0
217	1	3646270	947,997	3,287	0	0	0	0	0	0	11078	552	110	267	1633	7107	7014	0
218	1	3663220	940,339	4,707	0	0	0	0	0	0	11157	533	118	264	1581	7203	6839	0
219	1	3681930	982,585	14,47	0	0	0	0	0	0	11290	574	116	315	1670	7314	7034	0
220	1	3697370	986,458	14,19	0	0	0	0	0	0	11269	566	132	248	1522	7451	6905	0
221	1	3712960	992,533	27,37	0	0	0	0	0	0	11141	526	111	236	1496	7521	6931	0
222	1	3730200	983,878	18,86	0	0	0	0	0	0	11177	543	112	282	1604	7534	6810	0
223	1	3747340	994,303	39,84	0	0	0	0	0	0	11224	545	123	280	1448	7555	6733	0
224	1	3765230	1002,36	0	0	0	0	0	0	0	11271	531	137	265	1646	7715	7015	0
225	1	3783280	991,157	38,18	0	0	0	0	0	0	11436	529	114	264	1661	7655	6864	0
226	1	3796470	1020,07	21,67	0	0	0	0	0	0	11548	518	89	245	1558	7893	6807	0
227	1	3812850	1033,98	0	0	0	0	0	0	0	11418	544	120	264	1594	7966	7007	0
228	1	3832760	1062,33	18,94	0	0	0	0	0	0	11492	545	113	248	1520	8180	6848	0
229	1	3851250	1058,16	6,633	0	0	0	0	0	0	11460	521	120	293	1576	8224	6872	0
230	1	3873980	1109,68	26,88	0	0	0	0	0	0	11713	558	118	237	1548	8437	6980	0
231	1	3895900	1097,66	9,923	0	0	0	0	0	0	11306	549	104	257	1538	8488	6916	0
232	1	3921170	1095,96	14,42	0	0	0	0	0	0	11416	531	119	248	1596	8425	6886	0
233	1	3948960	1107,21	32,5	0	0	0	0	0	0	11607	518	105	249	1547	8612	7113	0
234	1	3976370	1098,81	10,48	0	0	0	0	0	0	11672	528	120	239	1617	8438	7035	0
235	1	4003320	1131,48	25,71	0	0	0	0	0	0	11532	530	131	269	1573	8615	6937	0
236	1	4031340	1142,48	6,342	0	0	0	0	0	0	11516	517	126	277	1562	8931	6962	0
237	1	4061240	1146,69	0	0	0	0	0	0	0	11744	528	94	238	1559	8915	6934	0
238	1	4093940	1183,88	14,1	0	0	0	0	0	0	11407	560	99	264	1581	8973	7108	0
239	1	4127300	1165,2	23,1	0	0	0	0	0	0	11867	498	122	252	1617	9081	6980	0
240	1	4160940	1214,12	3,221	0	0	0	0	0	0	11894	493	115	251	1590	9286	7068	0
241	1	4195310	1181,17	11,12	0	0	0	0	0	0	11915	504	100	240	1564	9243	7083	0
242	1	4234240	1202,95	5,534	0	0	0	0	0	0	11920	522	107	222	1574	9287	7183	0
243	1	4271670	1230,27	14,71	0	0	0	0	0	0	11736	539	91	259	1603	9388	7067	0
244	1	4314050	1239,92	0	0	0	0	0	0	0	11897	529	110	257	1606	9714	7231	0
245	1	4356110	1267,56	18,02	0	0	0	0	0	0	11963	506	112	228	1598	9946	7208	0
246	1	4404400	1286,81	7,717	0	0	0	0	0	0	12068	548	107	262	1664	10084	7426	0
247	1	4451430	1264,89	13,63	0	0	0	0	0	0	12160	531	78	276	1543	9839	7314	0
248	1	4503070	1278,85	0	0	0	0	0	0	0	12171	526	116	274	1656	10099	7451	0
249	1	4554330	1294,36	0	0	0	0	0	0	0	12330	567	104	243	1611	10281	7481	0
250	1	4609310	1296,52	0	0	0	0	0	0	0	12453	556	82	244	1614	10271	7466	0
251	1	4667650	1361,96	5,55	0	0	0	0	0	0	12331	533	106	223	1599	10444	7584	0
252	1	4731720	1371,99	7,651	0	0	0	0	0	0	12578	573	77	225	1630	10634	7687	0
253	1	4800440	1367,26	41,79	0	0	0	0	0	0	12874	577	107	248	1619	10675	7946	0
254	1	4871380	1410,29	23,53	0	0	0	0	0	0	12909	624	88	249	1687	10976	7843	0
255	1	4946000	1416,66	45,47	0	0	0	0	0	0	12981	605	105	228	1743	11225	7959	0
256	1	5024240	1446,9	17,53	0	0	0	0	0	0	13147	594	117	210	1651	11252	8009	0
257	1	5110360	1451,88	6,385	0	0	0	0	0	0	13279	586	95	239	1684	11521	8116	0
258	1	5202040	1501,64	20,18	0	0	0	0	0	0	13427	553	105	227	1762	11825	8232	0
259	1	5303160	1525,37	7,588	0	0	0	0	0	0	13583	582	114	238	1771	11854	8230	0
260	1	5410250	1541,76	16,44	0	0	0	0	0	0	13909	602	95	217	1792	12218	8523	0
261	1	5528330	1554,5	15,12	0	0	0	0	0	0	14131	623	111	217	1781	12227	8568	0
262	1	5659340	1576,58	20,85	0	0	0	0	0	0	14771	551	91	267	1889	12471	8760	0
263	1	5800260	1642,06	9,089	0	0	0	0	0	0	15216	562	108	256	1789	12829	8816	0
264	1	5958140	1646,37	0	0	0	0	0	0	0	15739	622	131	235	1813	12885	8954	0
265	1	6136450	1644,99	21,71	0	0	0	0	0	0	16606	658	95	229	1899	12881	9144	0
266	1	6338450	1669,1	8,588	0	0	0	0	0	0	18064	598	103	226	1928	13156	9292	0
267	1	6568050	1675,99	21,13	0	0	0	0	0	0	19729	604	114	199	2065	13372	9751	0
268	1	6830370	1715,69	34,47	0	0	0	0	0	0	22385	648	117	214	2098	13460	9988	0
269	1	7133060	1729,16	35,41	0	0	0	0	0	0	25639	619	101	187	2146	13514	10145	0
270	1	7495890	1746,66	32,37	0	0	0	0	0	0	31918	695	106	179	2163	13763	11085	0
271	1	7922770	1759,84	41,2	0	0	0	0	0	0	42798	633	91	145	2181	13633	11620	0
272	1	8429110	1778,22	55,21	0	0	0	0	0	0	60857	657	88	149	2094	13632	12896	0
273	1	9008420	1692,12	94	0	0	0	0	0	0	91942	606	70	117	1969	13234	14283	0
274	1	9615900	1645,02	125	0	0	0	0	0	0	139957	573	66	119	1805	12688	16357	0
275	1	10173900	1505,23	107,2	0	0	0	0	0	0	208271	496	47	78	1585	11890	18510	0
276	1	10524000	1335,25	118,1	0	0	0	0	0	0	295590	433	40	65	1330	10582	21504	0
277	1	10484900	1183,81	167,9	0	0	0	0	0	0	385392	329	33	48	1142	9160	23912	0
278	1	9905650	972,752	93,63	0	0	0	0	0	0	459941	236	38	29	836	7563	24928	0
279	1	8748810	736,723	138,1	0	0	0	0	0	0	494192	180	22	15	624	5802	24599	0
280	1	7128270	556,355	79,66	0	0	0	0	0	0	476873	123	16	10	397	4249	22058	0
281	1	5290500	378,608	57,39	0	0	0	0	0	0	409840	98	15	10	301	2982	17734	0
282	1	3542130	253,98	21,33	0	0	0	0	0	0	310381	77	16	10	246	1971	12955	0
283	1	2127650	183,921	15,11	0	0	0	0	0	0	207829	59	21	6	160	1419	8629	0
284	1	1141180	150,867	3,021	0	0	0	0	0	0	122533	53	15	12	154	1078	5175	0
285	1	544680	113,665	15,3	0	0	0	0	0	0	62643	61	10	8	146	875	3080	0
286	1	236500	106,524	0	0	0	0	0	0	0	28497	52	16	5	134	790	1848	0
287	1	97127,2	95,0078	7,03	0	0	0	0	0	0	11481	48	19	12	144	722	1311	0
