3000000
300
 ZONE MED   LOSS(MEV)      (MEV)    EXCITATION    PI0   (MEV)        PI+     K+    MU-    MU+     PROT    DEUT    TRIT     HE3    ALPH     ELSC    INEL    FISS
   1   1  0.134828E+07 0.188099E+03 0.5726E+01      0 0.0000E+00       0      0      0      0     1378     271      71     185     814     1074    3276       0
   2   1  0.136354E+07 0.185435E+03 0.5833E+01      2 0.2576E+02       0      0      0      0     1848     310      82     180     814     1080    3325       0
   3   1  0.137398E+07 0.189717E+03 0.4308E+01      2 0.3981E+02       0      0      0      0     2077     324      95     193     859     1109    3326       0
   4   1  0.138364E+07 0.204215E+03 0.2136E+02      0 0.0000E+00       0      0      0      0     2267     375      96     206     838     1186    3472       0
   5   1  0.139288E+07 0.199630E+03 0.2512E+01      1 0.6169E+01       0      0      0      0     2592     347      81     178     925     1163    3513       0
   6   1  0.139930E+07 0.188588E+03 0.1282E+02      1 0.1700E+01       0      0      0      0     2669     383     113     197     854     1096    3474       0
   7   1  0.140540E+07 0.214239E+03 0.0000E+00      1 0.1492E+02       0      0      0      0     2743     339      97     197     876     1223    3526       0
   8   1  0.141161E+07 0.202269E+03 0.0000E+00      0 0.0000E+00       0      0      0      0     2846     359     110     185     823     1206    3432       0
   9   1  0.141700E+07 0.205297E+03 0.0000E+00      0 0.0000E+00       0      0      0      0     2948     343      88     176     913     1255    3421       0
  10   1  0.142270E+07 0.210882E+03 0.3687E+01      0 0.0000E+00       0      0      0      0     2982     359     105     213     839     1191    3525       0
  11   1  0.142726E+07 0.207512E+03 0.7381E+01      0 0.0000E+00       0      0      0      0     3058     366     103     188     909     1257    3540       0
  12   1  0.143405E+07 0.210116E+03 0.0000E+00      0 0.0000E+00       0      0      0      0     3235     398      96     187     899     1290    3536       0
  13   1  0.143655E+07 0.213567E+03 0.2195E+02      1 0.2544E+02       0      0      0      0     3208     336      90     175     883     1242    3582       0
  14   1  0.144333E+07 0.208015E+03 0.2057E+01      1 0.1252E+02       0      0      0      0     3292     360     105     193     933     1231    3652       0
  15   1  0.144801E+07 0.210945E+03 0.9948E+01      1 0.5090E+01       0      0      0      0     3357     398     102     189     902     1333    3623       0
  16   1  0.145227E+07 0.212448E+03 0.5582E+01      0 0.0000E+00       0      0      0      0     3461     344     100     222     886     1256    3637       0
  17   1  0.145540E+07 0.213630E+03 0.1857E+01      0 0.0000E+00       0      0      0      0     3437     372      98     187     960     1293    3641       0
  18   1  0.146105E+07 0.210574E+03 0.9248E+01      0 0.0000E+00       0      0      0      0     3527     414      92     226     889     1276    3664       0
  19   1  0.146536E+07 0.231914E+03 0.0000E+00      0 0.0000E+00       0      0      0      0     3569     380      94     200     907     1299    3643       0
  20   1  0.146764E+07 0.217706E+03 0.1186E+02      2 0.1235E+02       0      0      0      0     3560     356      76     187     943     1308    3649       0
  21   1  0.146940E+07 0.220194E+03 0.0000E+00      0 0.0000E+00       0      0      0      0     3575     366      98     187     832     1354    3579       0
  22   1  0.147669E+07 0.233161E+03 0.1232E+02      0 0.0000E+00       0      0      0      0     3606     392     115     203     918     1378    3684       0
  23   1  0.147880E+07 0.225101E+03 0.6000E+01      0 0.0000E+00       0      0      0      0     3638     370     111     222     902     1394    3674       0
  24   1  0.148271E+07 0.220264E+03 0.6983E+01      0 0.0000E+00       0      0      0      0     3647     383     100     196     816     1399    3670       0
  25   1  0.148724E+07 0.220100E+03 0.0000E+00      0 0.0000E+00       0      0      0      0     3831     380     106     201     864     1296    3738       0
  26   1  0.149020E+07 0.222903E+03 0.7255E+01      2 0.1961E+02       0      0      0      0     3729     373      90     166     877     1410    3628       0
  27   1  0.149591E+07 0.229124E+03 0.0000E+00      0 0.0000E+00       0      0      0      0     3851     355      90     201     934     1419    3739       0
  28   1  0.149916E+07 0.233558E+03 0.2029E+02      1 0.8880E+01       0      0      0      0     3976     347      92     211     860     1358    3674       0
  29   1  0.150406E+07 0.239376E+03 0.2738E+02      0 0.0000E+00       0      0      0      0     4004     353      89     197     946     1408    3775       0
  30   1  0.150651E+07 0.241924E+03 0.0000E+00      1 0.2289E+02       0      0      0      0     4006     359      94     193     888     1500    3769       0
  31   1  0.150888E+07 0.232788E+03 0.0000E+00      0 0.0000E+00       0      0      0      0     3917     344      96     220     852     1454    3708       0
  32   1  0.151294E+07 0.245761E+03 0.1432E+02      1 0.1960E+02       0      0      0      0     4028     370     105     230     905     1420    3757       0
  33   1  0.151625E+07 0.232517E+03 0.7262E+01      0 0.0000E+00       0      0      0      0     4110     375      86     190     911     1430    3720       0
  34   1  0.151905E+07 0.245975E+03 0.3034E+02      1 0.4256E+00       0      0      0      0     3965     357     100     214     855     1519    3753       0
  35   1  0.152135E+07 0.244908E+03 0.0000E+00      0 0.0000E+00       0      0      0      0     4060     355      96     206     838     1474    3761       0
