10000000
300
ZONE	MED	LOSS(MEV)	(MEV)	EXCITATION	PI0	(MEV)	PI+	K+	MU-	MU+	PROT	DEUT	TRIT	HE3	ALPH	ELSC	INEL	FISS
277	1	20957800	2402,15	288,8	0	0	0	0	0	0	769640	684	52	82	2250	18348	47696	0
278	1	19820000	1943,28	128,5	0	0	0	0	0	0	920127	526	48	58	1700	15075	50799	0
279	1	17486600	1515,87	209	0	0	0	0	0	0	990991	369	37	35	1144	11761	49426	0
280	1	14236700	1098,68	118,6	0	0	0	0	0	0	952291	248	40	30	818	8511	44028	0
281	1	10566000	751,461	81,45	0	0	0	0	0	0	818428	201	28	19	604	5838	35797	0
282	1	7076820	512,038	52,17	0	0	0	0	0	0	621269	139	30	23	469	3943	26393	0
283	1	4249820	371,183	35,92	0	0	0	0	0	0	415502	109	35	18	367	2809	17332	0
284	1	2275330	282,683	24,4	0	0	0	0	0	0	243292	109	27	19	305	2157	10364	0
285	1	1089080	230,06	19,54	0	0	0	0	0	0	125620	96	25	25	290	1813	6149	0
286	1	471161	201,812	6,396	0	0	0	0	0	0	57029	102	21	26	357	1526	3728	0
287	1	192735	210,497	14,5	0	0	0	0	0	0	22630	79	30	10	270	1551	2542	0
288	1	86525,3	196,988	0	0	0	0	0	0	0	8612	100	29	17	320	1446	2253	0
289	1	51564,4	204,985	12,82	0	0	0	0	0	0	3467	108	35	15	313	1463	2003	0
290	1	40814,5	195,512	5,103	0	0	0	0	0	0	1991	87	37	20	272	1453	1950	0
291	1	38561,6	195,174	6,4	0	0	0	0	0	0	1570	91	27	27	273	1407	1959	0
292	1	37450,8	198,36	8,973	0	0	0	0	0	0	1494	80	27	12	278	1420	1873	0
293	1	37340,7	189,493	7,785	0	0	0	0	0	0	1481	102	30	14	288	1428	1890	0
294	1	36065,7	192,549	0	0	0	0	0	0	0	1339	74	29	10	280	1426	1814	0
295	1	35921,7	190,583	12,77	0	0	0	0	0	0	1380	103	25	18	240	1431	1839	0
296	1	35644,5	189,805	13,49	0	0	0	0	0	0	1340	88	37	13	244	1443	1772	0
297	1	35558,1	179,933	0	0	0	0	0	0	0	1309	76	22	23	242	1392	1832	0
298	1	36116,3	177,472	1,008	0	0	0	0	0	0	1331	82	37	21	256	1387	1765	0
299	1	36203,3	188,776	0	0	0	0	0	0	0	1407	94	25	11	273	1365	1796	0
300	1	35243,7	175,898	16,98	0	0	0	0	0	0	1379	92	26	18	235	1320	1821	0
301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUMM:	1962400000	411485	8138	55	551,9	0	0	0	0	12831747	334153	78465	165253	877961	2972456	4181400	0	
ZONE	MED		C10	C11	N12	N13	O13	O14	O15	F17	F18							
1	1		344	774	0	340	0	88	1882	0	0							
2	1		336	832	0	350	6	84	1807	1	0							
3	1		316	785	0	320	2	96	1846	0	0							
4	1		320	806	0	347	0	111	1822	0	0							
5	1		336	786	0	343	2	95	1815	0	0							
6	1		336	783	0	345	2	81	1846	0	0							
7	1		314	842	0	341	5	105	1899	1	0							
8	1		320	837	0	333	3	75	1898	0	0							
9	1		332	790	0	391	3	87	1806	0	0							
10	1		310	806	0	341	3	109	1834	0	0							
11	1		315	795	0	363	1	122	1923	0	0							
12	1		325	796	0	332	5	95	1879	1	0							
13	1		330	821	0	340	3	99	1854	0	0							
14	1		378	799	0	345	1	106	1894	0	0							
15	1		358	785	0	341	1	92	1938	1	0							
16	1		330	822	0	355	2	96	1960	1	0							
17	1		350	850	0	340	1	102	1859	0	0							
18	1		335	787	0	333	3	106	1928	0	0							
19	1		330	770	0	359	4	93	1892	0	0							
20	1		332	782	0	338	3	104	1947	0	0							
21	1		292	823	0	328	0	111	1926	2	0							
22	1		332	888	0	382	6	107	1949	0	0							
23	1		323	816	0	279	2	89	2011	1	0							
24	1		323	790	0	364	3	121	1866	0	0							
25	1		342	836	0	340	8	81	1850	0	1							
26	1		306	847	0	363	4	104	1902	0	1							
27	1		317	837	0	377	1	85	1884	0	0							
28	1		308	789	0	327	2	94	1901	1	0							
29	1		328	863	0	334	1	112	1981	0	0							
30	1		347	798	0	375	3	88	1924	0	1							
31	1		350	806	0	391	2	96	1899	0	0							
32	1		319	848	0	356	3	92	1953	0	0							
33	1		343	869	0	347	7	113	1905	0	0							
34	1		317	788	0	369	0	90	1913	0	0							
35	1		328	777	0	349	3	93	1937	2	0							
36	1		361	824	1	349	6	114	1939	0	0							
37	1		320	806	0	394	4	115	1976	0	0							
38	1		352	842	0	354	1	81	2020	0	0							
39	1		332	800	0	350	0	104	1966	1	0							
40	1		337	829	0	324	4	116	1924	0	0							
41	1		332	812	0	352	1	92	2038	0	0							
42	1		324	794	0	353	4	102	1929	1	2							
43	1		355	858	0	342	1	101	1927	0	1							
44	1		321	820	0	351	5	90	1964	2	0							
45	1		334	866	0	337	3	98	2006	1	1							
46	1		352	854	0	362	1	97	1994	0	2							
47	1		333	880	0	373	2	90	1982	0	0							
48	1		303	840	0	345	5	118	1969	1	0							
49	1		326	805	1	344	3	116	2012	1	0							
50	1		307	824	0	375	2	106	1919	0	0							
51	1		304	881	0	366	4	91	1938	1	0							
52	1		320	833	0	365	1	81	1922	1	0							
53	1		302	818	0	323	1	84	2085	0	0							
54	1		328	799	0	362	2	84	2002	0	0							
55	1		350	854	0	353	5	128	1922	0	1							
56	1		337	879	0	394	4	94	1939	1	0							
57	1		342	851	0	377	3	107	2014	0	0							
58	1		336	830	0	363	5	106	2122	2	1							
59	1		310	859	0	360	4	108	2104	0	0							
60	1		377	889	0	372	6	104	1950	1	0							
61	1		311	781	0	355	8	94	2025	0	0							
62	1		348	845	0	360	1	98	2010	1	0							
63	1		304	836	0	394	3	110	2007	1	0							
64	1		320	855	0	359	6	109	1988	0	0							
65	1		329	873	0	369	4	107	1996	2	0							
66	1		324	829	0	352	2	106	1997	2	0							
67	1		313	790	0	373	6	97	1968	0	1							
68	1		323	886	0	374	4	84	2073	0	0							
69	1		325	845	0	378	3	102	2005	0	0							
70	1		305	852	0	386	2	104	1978	0	0							
71	1		329	862	0	334	8	97	1979	0	0							
72	1		336	786	0	326	5	111	2043	1	0							
73	1		337	815	0	354	5	93	2045	0	0							
74	1		311	861	0	341	4	103	1980	1	0							
75	1		327	846	0	344	2	115	1950	0	0							
76	1		370	793	0	376	0	89	1971	0	0							
77	1		329	837	0	387	4	101	2133	1	1							
78	1		307	800	0	367	1	107	2018	1	0							
79	1		330	844	0	368	1	106	1995	0	0							
80	1		319	818	0	382	4	106	2075	0	0							
81	1		313	839	1	374	4	84	2016	1	0							
82	1		328	782	1	366	4	106	2052	0	1							
83	1		331	852	0	342	2	87	1961	2	0							
84	1		342	814	1	356	3	95	2100	0	0							
85	1		309	812	0	359	4	97	2026	1	2							
86	1		336	867	0	346	5	116	1953	2	1							
87	1		300	774	0	383	3	94	2027	1	0							
88	1		349	828	0	358	0	101	2022	1	0							
89	1		331	909	0	360	0	119	1989	3	0							
90	1		332	828	0	374	5	99	1999	1	0							
91	1		333	883	0	385	3	108	2025	1	0							
92	1		358	887	0	355	3	90	2026	0	0							
93	1		334	842	1	357	4	93	2074	0	1							
94	1		310	901	0	359	2	92	2014	0	0							
95	1		297	818	0	340	4	114	2052	0	2							
96	1		347	826	0	390	3	91	2032	0	1							
97	1		325	810	0	361	0	99	1981	0	0							
98	1		308	826	0	362	5	101	1958	0	0							
99	1		319	850	0	346	2	95	1979	0	0							
100	1		357	873	0	356	7	88	2058	2	1							
101	1		316	854	0	322	1	95	2007	0	2							
102	1		306	817	0	359	6	121	2039	0	0							
103	1		331	819	0	384	3	130	1980	0	0							
104	1		322	866	0	322	6	108	2012	0	0							
105	1		346	830	0	387	4	99	2003	0	0							
106	1		348	849	0	383	3	83	2028	1	0							
107	1		314	860	0	357	1	101	2035	1	0							
108	1		306	841	0	331	4	112	2053	0	1							
109	1		268	835	0	371	3	107	1975	1	0							
110	1		305	818	0	384	9	101	1971	2	0							
111	1		337	815	0	378	5	88	2034	0	0							
112	1		322	871	0	358	2	92	1976	1	0							
113	1		311	829	1	365	2	93	1938	2	0							
114	1		320	794	0	398	4	104	1963	1	0							
115	1		349	794	0	371	2	116	2056	0	0							
116	1		327	805	0	364	6	94	2031	0	1							
117	1		315	815	0	378	8	106	1970	0	0							
118	1		327	812	0	330	3	115	1981	0	0							
119	1		317	887	0	392	2	105	1993	0	0							
120	1		301	832	0	342	4	95	2026	0	0							
121	1		298	835	0	367	3	117	1983	0	0							
122	1		317	846	0	363	2	101	2000	0	0							
123	1		276	838	0	357	4	82	2082	1	0							
124	1		273	812	0	361	3	95	2022	1	0							
125	1		330	851	1	336	2	92	2058	2	1							
126	1		346	814	0	356	4	110	1978	1	0							
127	1		288	827	0	328	5	103	2077	0	0							
128	1		296	846	0	374	3	109	1956	0	1							
129	1		295	842	0	325	3	106	2023	0	1							
130	1		302	839	1	367	2	82	2005	0	0							
131	1		322	821	0	386	4	114	1961	0	0							
132	1		315	826	0	338	3	97	2007	0	0							
133	1		329	812	0	330	4	113	2005	0	0							
134	1		346	876	0	352	1	107	2013	0	1							
135	1		318	848	0	351	3	107	2004	0	0							
136	1		292	864	0	358	3	106	2083	1	0							
137	1		286	814	0	357	2	111	2024	0	0							
138	1		311	806	1	344	6	105	2059	0	0							
139	1		331	802	0	359	4	99	1933	0	1							
140	1		295	820	0	347	4	100	2038	1	0							
141	1		294	768	0	368	3	98	2068	0	0							
142	1		321	792	0	361	7	111	2012	0	0							
143	1		308	800	0	379	3	109	2094	0	1							
144	1		336	838	0	350	2	81	1994	1	0							
145	1		295	761	0	337	4	100	2104	0	0							
146	1		317	817	0	379	5	100	1980	0	0							
147	1		301	823	0	387	1	123	2072	0	0							
148	1		340	813	0	366	4	101	2065	1	1							
149	1		288	869	0	351	7	108	2015	1	0							
150	1		300	812	0	353	3	115	2061	2	0							
151	1		305	849	0	383	2	70	2047	1	0							
152	1		299	804	0	388	4	90	2047	0	1							
153	1		320	794	0	321	3	119	2079	1	1							
154	1		338	852	0	356	8	95	2032	0	0							
155	1		316	850	0	371	4	119	2025	0	0							
156	1		316	789	0	357	4	92	2026	0	0							
157	1		302	801	1	378	1	107	2012	0	0							
158	1		295	813	0	352	3	94	2082	0	1							
159	1		318	850	0	366	3	100	2037	0	0							
160	1		318	828	0	347	6	107	2042	0	0							
161	1		299	808	0	384	0	111	2100	1	0							
162	1		306	791	0	346	1	117	2070	0	0							
163	1		298	822	0	355	2	94	1976	1	0							
164	1		334	832	0	344	5	100	2037	0	0							
165	1		283	810	0	398	4	113	2005	0	0							
166	1		323	827	0	368	2	95	2008	1	3							
167	1		290	812	1	324	0	92	2033	3	1							
168	1		295	826	0	320	3	104	2071	1	0							
169	1		296	731	0	335	2	87	2005	0	0							
170	1		271	793	0	347	2	112	1997	1	0							
171	1		287	791	0	358	6	107	2013	1	1							
172	1		275	785	1	375	3	97	2020	0	0							
173	1		272	766	0	355	1	118	1990	1	0							
174	1		327	767	0	379	4	117	1999	0	0							
175	1		280	788	0	359	6	100	1976	1	0							
176	1		284	809	0	375	3	114	2011	0	0							
177	1		289	784	0	341	3	88	2131	0	0							
178	1		285	776	0	390	5	97	2041	1	0							
179	1		344	751	0	394	1	122	2096	0	1							
180	1		305	795	0	367	3	98	1989	0	2							
181	1		307	765	0	347	3	102	2045	2	1							
182	1		318	835	0	372	4	99	2005	1	0							
183	1		293	865	0	346	3	87	2087	0	1							
184	1		299	792	0	381	3	97	2076	0	0							
185	1		316	767	1	352	2	105	2059	1	0							
186	1		295	814	0	340	3	116	1976	0	0							
187	1		321	729	0	345	3	106	2051	0	1							
188	1		285	811	2	372	1	112	2025	1	0							
189	1		307	781	0	369	2	117	1945	0	1							
190	1		314	785	0	388	3	109	2071	0	0							
191	1		307	754	0	374	2	110	1986	0	0							
192	1		290	778	0	364	0	111	2001	0	1							
193	1		309	800	0	370	6	98	2103	0	0							
194	1		295	795	0	356	4	93	2058	0	0							
195	1		300	811	0	318	3	97	1996	0	0							
196	1		290	772	0	331	4	104	2077	2	0							
197	1		284	799	0	372	5	112	2150	0	0							
198	1		278	780	0	350	3	87	2058	1	0							
199	1		276	780	1	338	2	124	2042	0	1							
200	1		251	778	0	349	4	109	2097	0	0							
201	1		307	755	0	386	5	91	2053	0	0							
202	1		283	753	0	360	5	115	2054	0	1							
203	1		291	789	0	400	3	103	2078	1	0							
204	1		306	768	0	377	3	108	2041	0	0							
205	1		284	751	0	345	5	118	2148	0	0							
206	1		262	832	0	340	1	110	2065	2	1							
207	1		251	794	0	333	2	105	2060	0	1							
208	1		293	758	0	405	0	87	2053	0	1							
209	1		249	778	0	358	4	109	2054	0	0							
210	1		263	743	0	353	4	119	2107	1	1							
211	1		265	781	0	348	3	98	2084	0	0							
212	1		303	771	0	371	3	93	2166	0	0							
213	1		268	737	0	336	5	106	2156	0	0							
214	1		285	818	0	333	2	107	2106	1	1							
215	1		274	754	0	345	4	113	2087	1	0							
216	1		290	763	0	371	3	107	2109	0	0							
217	1		265	810	0	361	3	111	2086	0	0							
218	1		259	806	0	351	3	101	2113	1	0							
219	1		261	749	1	395	7	95	2215	1	1							
220	1		282	780	0	340	1	105	2128	0	0							
221	1		280	738	0	390	4	100	2171	0	0							
222	1		266	741	0	350	4	103	2144	0	0							
223	1		281	738	0	405	5	87	2046	0	0							
224	1		269	729	0	379	2	103	2167	1	2							
225	1		287	724	0	377	4	108	2182	0	0							
226	1		262	743	0	359	0	107	2193	1	0							
227	1		243	780	0	368	2	126	2179	0	0							
228	1		246	745	0	364	2	90	2153	0	0							
229	1		260	687	0	368	3	109	2126	1	1							
230	1		240	725	0	413	3	102	2230	0	0							
231	1		261	721	0	326	1	85	2191	0	0							
232	1		250	711	0	405	6	129	2166	0	0							
233	1		251	733	0	364	4	123	2290	0	0							
234	1		240	704	0	381	2	124	2210	1	0							
235	1		247	715	0	373	4	113	2203	1	0							
236	1		244	699	1	387	2	112	2143	2	0							
237	1		243	720	0	412	4	105	2217	0	0							
238	1		266	731	0	369	3	109	2211	0	0							
239	1		266	714	0	399	4	107	2318	2	2							
240	1		243	709	0	387	3	116	2272	0	0							
241	1		258	694	0	377	4	89	2355	0	0							
242	1		248	730	0	400	4	106	2245	0	2							
243	1		265	717	0	364	5	116	2381	1	0							
244	1		250	708	0	373	2	123	2342	0	0							
245	1		240	715	0	370	3	118	2416	0	0							
246	1		250	605	0	408	2	107	2436	0	0							
247	1		250	673	0	405	5	109	2424	2	1							
248	1		216	688	0	409	2	128	2521	0	0							
249	1		257	652	0	409	2	133	2506	0	1							
250	1		219	674	0	400	10	121	2610	0	0							
251	1		223	661	1	402	2	129	2597	1	0							
252	1		217	629	0	423	3	138	2545	0	0							
253	1		211	571	0	429	4	128	2592	1	2							
254	1		241	628	0	444	1	129	2672	3	0							
255	1		225	663	1	440	3	133	2747	1	0							
256	1		216	561	0	431	3	130	2823	1	1							
257	1		231	559	0	453	2	127	2839	2	2							
258	1		198	594	0	429	0	149	2900	0	1							
259	1		185	545	0	422	0	130	2894	2	1							
260	1		192	536	0	444	4	142	3021	1	1							
261	1		159	436	0	434	2	158	3087	2	2							
262	1		159	412	0	452	3	146	3164	5	0							
263	1		142	455	0	429	1	164	3190	2	3							
264	1		101	433	0	429	1	155	3355	0	1							
265	1		105	386	0	369	0	145	3403	4	1							
266	1		80	330	0	388	0	145	3543	0	2							
267	1		74	326	0	362	0	158	3686	0	2							
268	1		47	271	0	327	1	157	3747	2	3							
269	1		38	246	0	277	0	144	3705	3	3							
270	1		22	196	0	277	0	143	3809	0	2							
271	1		17	161	0	261	0	144	3765	1	0							
272	1		10	115	0	215	0	139	3674	1	0							
273	1		6	94	0	196	0	92	3485	1	0							
274	1		8	61	0	173	0	76	3236	2	4							
275	1		3	45	0	132	0	53	2769	5	6							
276	1		4	36	0	140	0	40	2331	3	6							
277	1		2	26	0	130	0	18	1880	2	2							
278	1		3	19	0	105	0	18	1254	2	3							
279	1		1	22	0	71	0	8	862	5	1							
280	1		8	11	0	65	0	6	543	5	1							
281	1		2	21	0	53	0	3	324	2	2							
282	1		3	14	0	41	0	2	199	2	0							
283	1		2	22	0	11	0	1	143	2	0							
284	1		3	12	0	6	0	0	98	0	0							
285	1		3	18	0	10	0	3	92	0	0							
286	1		1	18	0	10	0	1	80	1	0							
287	1		1	15	0	4	0	1	77	0	0							
288	1		6	30	0	9	0	1	71	0	0							
289	1		0	17	0	7	0	1	63	0	0							
290	1		3	20	0	7	0	1	66	0	0							
291	1		4	15	0	6	0	6	68	0	0							
292	1		4	16	0	5	0	0	66	0	0							
293	1		4	14	0	5	0	1	67	0	0							
294	1		6	16	0	8	0	1	82	0	0							
295	1		2	14	0	6	0	3	71	1	0							
296	1		3	13	0	7	0	1	77	0	0							
297	1		3	15	0	8	0	0	75	0	0							
298	1		3	17	0	5	0	3	64	0	0							
299	1		2	11	0	1	0	1	88	0	0							
300	1		3	20	0	8	0	3	77	0	0							
301	0		0	0	0	0	0	0	0	0	0							
SUM	==>		79857	211324	21	100021	841	29181	597302	177	118							
