10000000
300
ZONE	MED	LOSS(MEV)	(MEV)	EXCITATION	PI0	(MEV)	PI+	K+	MU-	MU+	PROT	DEUT	TRIT	HE3	ALPH	ELSC	INEL	FISS
278	1	19821200	1923,89	187,4	0	0	0	0	0	0	920367	536	36	69	1695	14924	50843	0
279	1	17499400	1485,34	245,9	0	0	0	0	0	0	991251	398	52	36	1204	11606	49613	0
280	1	14237600	1095,57	163,5	0	0	0	0	0	0	953614	276	47	20	873	8478	44332	0
281	1	10564400	763,451	99,12	0	0	0	0	0	0	817331	193	26	17	621	5900	35688	0
282	1	7082510	516,871	22	0	0	0	0	0	0	621133	148	33	29	467	4043	26172	0
283	1	4253690	376,869	35,45	0	0	0	0	0	0	415931	122	28	20	384	2825	16994	0
284	1	2274550	269,13	25,42	0	0	0	0	0	0	244167	89	27	15	332	2068	10601	0
285	1	1083690	225,454	10,94	0	0	0	0	0	0	125166	88	23	17	289	1743	6049	0
286	1	469671	214,839	6,396	0	0	0	0	0	0	56520	83	29	16	265	1630	3734	0
287	1	194917	201,901	18,23	0	0	0	0	0	0	23045	96	37	11	288	1534	2593	0
288	1	86200,2	196,633	13,18	0	0	0	0	0	0	8516	92	35	16	321	1482	2215	0
289	1	50602,3	204,269	0	0	0	0	0	0	0	3518	115	32	22	283	1520	1919	0
290	1	40162	185,514	11	0	0	0	0	0	0	1892	101	37	15	281	1443	1891	0
291	1	37539	190,094	14,76	0	0	0	0	0	0	1499	100	28	11	278	1398	1884	0
292	1	36598,2	191,27	12,08	0	0	0	0	0	0	1462	90	25	16	277	1412	1924	0
293	1	36479,2	187,125	6,397	0	0	0	0	0	0	1386	83	27	20	271	1354	1881	0
294	1	36190,5	196,88	5,946	0	0	0	0	0	0	1362	99	26	11	263	1439	1843	0
295	1	35730,1	175,995	0	0	0	0	0	0	0	1296	99	25	16	235	1391	1718	0
296	1	36514	182,244	15,66	0	0	0	0	0	0	1434	84	20	18	270	1351	1833	0
297	1	35817,3	183,828	3,646	0	0	0	0	0	0	1384	91	35	14	227	1381	1773	0
298	1	35517,8	186,746	22,67	0	0	0	0	0	0	1406	82	28	15	243	1436	1749	0
299	1	35129,6	176,618	7,509	0	0	0	0	0	0	1379	82	24	8	267	1298	1771	0
300	1	33686,1	181,603	0	0	0	0	0	0	0	1329	65	22	10	212	1328	1792	0
301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUMM:	1962540000	411698	9123	39	452,8	0	0	0	0	12830795	334798	77256	164795	878778	2972776	4178815	0	
ZONE	MED		C10	C11	N12	N13	O13	O14	O15	F17	F18							
1	1		347	829	0	350	1	97	1863	0	0							
2	1		314	784	0	323	2	93	1788	0	0							
3	1		313	798	0	366	1	98	1863	0	0							
4	1		327	811	0	332	2	96	1860	1	2							
5	1		350	781	0	343	0	97	1880	0	0							
6	1		334	831	0	356	6	102	1819	0	0							
7	1		334	779	0	334	2	90	1958	0	0							
8	1		316	858	0	338	4	91	1912	1	0							
9	1		342	797	0	375	2	120	1812	1	0							
10	1		339	772	0	351	2	91	1907	1	0							
11	1		318	816	0	333	6	111	1890	0	1							
12	1		360	752	0	327	7	86	1862	0	0							
13	1		320	795	0	337	3	108	1874	1	0							
14	1		315	757	1	365	9	102	1964	0	0							
15	1		307	818	0	363	4	92	1906	0	0							
16	1		376	814	0	348	5	100	1954	0	0							
17	1		308	806	0	308	4	89	1937	1	0							
18	1		341	804	0	348	4	99	1817	0	0							
19	1		329	789	0	341	4	101	1863	0	0							
20	1		311	870	0	320	11	103	1951	0	0							
21	1		344	804	0	374	1	106	1902	1	0							
22	1		340	832	0	348	8	106	1897	1	1							
23	1		324	874	0	342	8	103	1918	0	0							
24	1		319	853	0	350	7	122	1915	0	0							
25	1		313	774	0	321	3	106	2016	0	2							
26	1		330	825	0	366	1	103	1908	1	0							
27	1		318	831	0	332	2	105	1880	0	0							
28	1		360	820	0	320	3	112	1840	0	0							
29	1		326	815	0	332	3	110	1877	0	0							
30	1		328	846	0	350	2	109	1898	0	0							
31	1		360	831	0	371	2	91	1914	2	1							
32	1		336	787	1	368	4	101	1902	1	0							
33	1		357	798	0	376	3	98	1969	1	0							
34	1		359	857	0	330	1	92	1940	1	2							
35	1		350	855	0	361	5	103	1961	0	0							
36	1		305	843	0	320	1	99	1929	1	0							
37	1		316	808	0	341	5	123	1968	0	2							
38	1		323	817	0	336	2	103	1931	0	0							
39	1		314	801	0	346	6	98	1902	1	0							
40	1		350	826	0	361	2	118	1933	0	0							
41	1		312	804	0	377	6	78	1955	1	0							
42	1		331	830	0	385	1	94	1995	0	0							
43	1		359	835	1	377	2	95	1851	0	0							
44	1		312	829	0	386	2	99	1894	0	0							
45	1		354	817	0	358	2	120	1968	0	0							
46	1		340	801	0	376	2	116	2024	0	1							
47	1		305	845	0	355	3	88	1946	1	0							
48	1		334	833	0	378	4	96	1917	0	0							
49	1		315	803	1	364	0	109	1980	1	0							
50	1		319	871	0	361	1	108	1953	0	0							
51	1		333	835	0	343	2	102	1986	0	0							
52	1		332	815	0	381	5	85	1998	1	0							
53	1		320	857	0	338	9	92	1966	0	0							
54	1		323	807	0	322	4	105	1979	1	0							
55	1		367	773	0	340	2	110	2026	0	0							
56	1		300	836	0	406	4	81	1974	0	0							
57	1		356	874	0	338	1	92	2068	0	0							
58	1		339	875	1	380	3	108	1988	1	0							
59	1		363	887	0	353	4	106	1969	0	0							
60	1		331	829	1	381	4	90	2005	1	1							
61	1		336	855	0	361	11	80	1972	0	0							
62	1		324	832	0	323	3	112	2004	0	0							
63	1		309	836	0	357	3	94	1999	0	0							
64	1		340	806	0	350	2	102	1987	0	0							
65	1		335	784	1	384	6	104	2000	0	0							
66	1		375	857	0	355	4	103	2006	0	0							
67	1		309	804	0	332	4	122	1970	0	0							
68	1		318	776	0	369	7	87	1970	1	1							
69	1		338	810	0	375	4	123	1971	2	0							
70	1		346	821	0	374	5	90	2054	0	0							
71	1		325	838	0	371	0	102	2011	2	1							
72	1		323	868	0	365	3	95	1933	0	1							
73	1		312	800	1	355	5	107	2005	0	1							
74	1		278	812	1	361	1	111	2073	0	1							
75	1		357	868	0	373	1	113	2046	1	0							
76	1		339	907	0	346	3	118	1936	0	0							
77	1		342	844	0	375	4	104	1986	0	1							
78	1		316	781	0	373	7	93	1987	1	1							
79	1		349	848	0	365	1	88	2002	0	0							
80	1		371	826	0	383	6	114	1985	1	0							
81	1		322	891	0	380	4	114	2003	0	0							
82	1		346	844	0	362	3	119	2029	0	1							
83	1		346	817	0	339	1	100	2003	0	0							
84	1		327	809	0	332	3	121	1962	1	0							
85	1		338	772	0	343	4	99	1992	0	0							
86	1		360	826	0	355	4	105	2001	0	0							
87	1		349	815	0	342	3	112	1976	0	1							
88	1		337	857	0	355	5	104	2021	0	0							
89	1		335	842	0	396	1	93	2038	0	0							
90	1		320	818	1	367	2	87	1950	0	0							
91	1		317	892	0	375	3	94	1989	0	0							
92	1		319	845	0	353	8	114	2009	0	0							
93	1		340	850	0	384	3	95	2028	0	2							
94	1		345	869	0	337	1	87	1955	1	0							
95	1		312	866	0	364	1	102	1967	0	0							
96	1		311	828	0	364	1	101	2028	1	1							
97	1		330	850	0	353	2	92	1979	0	1							
98	1		335	872	0	362	3	99	2076	0	0							
99	1		347	812	0	355	1	107	2023	0	0							
100	1		330	815	0	369	6	93	2090	0	0							
101	1		332	838	0	378	6	113	1934	1	0							
102	1		350	828	0	385	7	94	2106	0	1							
103	1		303	861	0	332	4	106	1996	0	0							
104	1		315	794	0	337	3	99	2049	0	1							
105	1		309	794	0	350	3	111	2081	1	1							
106	1		330	874	0	361	5	107	2058	0	0							
107	1		312	842	0	353	7	95	2079	0	1							
108	1		298	773	0	376	0	105	2083	1	0							
109	1		277	872	0	354	4	73	1977	0	0							
110	1		322	830	0	350	3	95	1934	0	0							
111	1		344	825	0	334	5	103	2078	0	0							
112	1		337	851	0	373	1	97	2066	0	0							
113	1		313	794	0	345	2	108	2035	0	0							
114	1		302	821	0	375	5	98	2005	0	0							
115	1		304	859	0	343	4	118	2050	1	0							
116	1		316	810	0	336	7	96	2033	1	1							
117	1		325	808	0	390	2	102	2020	0	0							
118	1		311	797	0	369	4	95	2077	0	0							
119	1		286	846	0	360	2	82	1989	1	0							
120	1		316	802	0	379	4	116	1980	0	0							
121	1		320	835	0	356	2	120	1979	1	0							
122	1		336	837	0	358	4	103	1973	0	1							
123	1		301	855	0	344	4	110	1963	0	0							
124	1		328	816	0	377	4	99	1973	0	0							
125	1		329	792	0	372	3	111	1993	0	0							
126	1		328	800	0	368	2	100	2032	0	0							
127	1		340	789	0	366	3	79	2052	2	2							
128	1		323	785	0	344	3	102	1970	0	0							
129	1		324	822	0	366	2	103	2065	1	1							
130	1		320	801	0	344	3	104	2030	0	0							
131	1		301	808	0	374	1	108	2029	1	0							
132	1		352	814	0	346	2	98	2095	0	0							
133	1		331	885	0	357	3	101	2078	2	1							
134	1		311	842	0	368	5	94	1994	0	0							
135	1		274	841	0	377	3	105	2093	0	0							
136	1		314	824	0	382	1	103	2042	0	0							
137	1		326	796	0	365	0	91	2071	0	0							
138	1		294	850	0	328	3	83	2014	0	0							
139	1		329	877	0	361	0	111	2034	0	1							
140	1		304	833	0	352	1	100	2006	1	0							
141	1		335	827	0	369	6	113	2047	0	0							
142	1		323	820	0	337	8	108	1984	0	0							
143	1		313	834	0	357	0	101	2086	0	0							
144	1		322	788	0	382	3	82	1965	0	0							
145	1		344	817	0	400	3	109	2073	0	1							
146	1		308	840	0	390	3	108	2060	0	0							
147	1		328	850	0	344	3	100	1990	0	1							
148	1		323	801	0	336	2	116	2038	0	1							
149	1		289	845	0	342	1	107	2040	1	0							
150	1		341	825	0	351	5	109	2037	0	1							
151	1		314	805	1	352	4	110	2073	0	2							
152	1		303	802	0	338	4	110	2092	0	0							
153	1		325	827	0	316	2	112	2062	0	0							
154	1		312	780	0	360	4	103	2107	1	0							
155	1		318	801	0	324	3	120	2006	0	0							
156	1		314	825	0	324	4	111	2072	0	0							
157	1		314	846	0	382	4	105	2040	0	2							
158	1		295	786	0	340	1	87	2044	0	0							
159	1		295	799	0	374	0	102	2055	1	1							
160	1		296	780	0	377	4	116	1997	0	1							
161	1		309	788	0	384	2	89	1995	0	1							
162	1		300	849	0	335	1	111	2049	1	0							
163	1		317	780	0	370	5	100	2003	0	0							
164	1		318	787	1	370	5	110	1959	1	0							
165	1		305	749	0	358	3	115	2039	1	0							
166	1		338	762	0	383	3	104	2032	0	0							
167	1		272	866	0	315	2	128	2049	0	0							
168	1		301	747	0	330	3	85	2059	0	0							
169	1		306	792	0	367	4	99	2033	0	0							
170	1		308	796	0	347	3	100	2065	0	0							
171	1		308	759	0	350	1	89	2030	0	0							
172	1		303	785	0	335	5	91	2088	0	0							
173	1		272	822	0	363	2	96	2085	0	0							
174	1		310	811	0	359	5	109	2076	0	1							
175	1		284	783	0	331	3	111	2054	0	0							
176	1		296	811	0	388	4	78	1987	0	0							
177	1		291	762	0	368	3	93	1985	0	1							
178	1		314	798	0	365	4	101	2016	0	0							
179	1		317	860	0	372	3	103	2012	0	0							
180	1		269	724	0	352	3	93	2037	0	0							
181	1		303	828	0	359	5	100	1983	1	1							
182	1		313	803	0	376	3	106	2001	1	0							
183	1		257	811	0	401	4	93	2087	1	0							
184	1		287	754	0	353	2	86	2053	1	1							
185	1		280	827	0	335	3	100	2100	0	0							
186	1		325	776	0	401	3	86	2028	0	0							
187	1		296	795	0	315	3	124	2069	0	1							
188	1		301	803	1	354	6	95	2029	0	0							
189	1		291	785	0	345	5	99	1989	1	0							
190	1		250	795	1	349	3	99	2090	0	2							
191	1		280	755	0	344	2	105	2046	0	0							
192	1		297	763	0	330	0	116	2074	0	0							
193	1		289	754	0	356	1	105	2068	0	1							
194	1		271	781	0	362	3	82	2050	1	0							
195	1		292	808	0	310	1	96	2093	0	0							
196	1		291	743	0	359	4	103	2104	0	0							
197	1		283	795	0	375	3	101	1991	0	1							
198	1		330	789	0	355	3	105	2053	1	2							
199	1		292	794	0	345	3	98	2085	2	0							
200	1		293	808	0	346	3	111	2024	1	0							
201	1		300	775	0	366	4	104	2037	0	0							
202	1		306	789	0	359	4	94	2067	0	0							
203	1		272	805	0	363	4	119	2125	0	0							
204	1		302	741	0	346	5	84	1954	0	0							
205	1		255	765	0	371	3	105	2101	1	2							
206	1		290	778	1	347	2	91	2102	0	0							
207	1		291	720	0	367	0	90	2100	0	2							
208	1		294	744	1	358	5	117	2059	0	0							
209	1		257	794	0	376	4	111	2171	0	0							
210	1		276	755	0	367	4	119	2047	2	2							
211	1		285	808	0	388	3	100	2095	0	0							
212	1		301	724	0	359	2	101	2057	0	1							
213	1		261	795	0	388	5	95	2084	0	0							
214	1		266	759	0	351	1	113	2126	2	2							
215	1		305	785	0	372	4	101	2132	0	0							
216	1		278	736	0	374	1	116	2068	0	2							
217	1		262	743	0	363	6	101	2090	1	0							
218	1		292	715	0	356	7	92	2141	2	0							
219	1		306	784	0	381	5	101	2097	0	1							
220	1		288	773	0	362	4	108	2113	0	0							
221	1		265	716	0	387	5	84	2049	0	4							
222	1		261	742	0	377	4	125	2037	2	1							
223	1		251	780	1	410	4	123	2218	0	1							
224	1		268	739	0	346	4	114	2139	0	0							
225	1		234	734	0	386	3	94	2122	1	4							
226	1		253	786	0	375	6	86	2137	1	1							
227	1		267	755	0	411	3	120	2187	0	1							
228	1		246	737	0	389	2	91	2193	0	0							
229	1		244	759	0	360	0	103	2188	0	0							
230	1		225	749	0	384	6	104	2162	0	2							
231	1		251	751	0	366	4	104	2167	1	0							
232	1		281	730	0	362	7	111	2119	0	0							
233	1		239	710	0	345	1	106	2215	1	3							
234	1		223	777	0	336	0	109	2193	1	1							
235	1		223	725	0	376	5	100	2173	1	0							
236	1		253	732	0	387	3	120	2209	0	0							
237	1		258	724	0	391	1	107	2207	2	0							
238	1		248	728	0	392	3	115	2227	1	0							
239	1		215	734	1	336	4	101	2210	0	0							
240	1		223	712	0	373	4	119	2168	0	0							
241	1		256	670	0	412	4	104	2249	1	1							
242	1		232	720	0	380	6	116	2355	2	0							
243	1		253	735	0	424	1	127	2252	1	0							
244	1		250	696	0	409	3	115	2260	0	0							
245	1		263	681	0	376	2	130	2280	1	0							
246	1		247	679	0	415	4	119	2427	2	0							
247	1		221	669	0	394	1	119	2423	0	0							
248	1		258	732	0	380	3	102	2413	0	0							
249	1		236	652	0	426	5	104	2481	0	1							
250	1		222	665	0	392	3	126	2556	1	2							
251	1		206	621	0	419	4	116	2608	0	2							
252	1		219	622	0	401	8	117	2557	0	3							
253	1		228	611	0	447	2	156	2590	0	1							
254	1		219	634	0	423	5	139	2632	0	0							
255	1		220	592	0	437	2	133	2774	0	1							
256	1		202	561	0	472	4	142	2756	0	0							
257	1		192	597	0	435	1	142	2817	1	3							
258	1		200	567	0	453	3	152	2915	0	0							
259	1		197	538	0	446	1	125	2954	0	1							
260	1		156	498	0	479	1	146	3038	0	4							
261	1		165	495	0	450	1	133	3082	1	0							
262	1		126	429	0	419	1	149	3176	1	2							
263	1		130	429	0	423	0	163	3137	1	2							
264	1		114	377	0	399	0	175	3291	1	2							
265	1		96	377	0	371	0	152	3520	1	1							
266	1		78	334	0	373	0	165	3594	0	0							
267	1		64	309	0	381	0	156	3613	2	1							
268	1		39	297	0	312	0	152	3631	3	1							
269	1		37	250	0	298	0	155	3654	2	0							
270	1		24	183	0	290	1	148	3795	3	0							
271	1		6	159	0	248	0	141	3791	1	3							
272	1		11	136	0	198	0	113	3701	5	3							
273	1		10	82	0	178	1	90	3568	0	3							
274	1		3	61	0	174	0	71	3176	4	1							
275	1		2	47	0	157	0	54	2807	3	1							
276	1		5	38	0	135	0	39	2389	0	8							
277	1		3	19	0	123	0	25	1762	4	4							
278	1		4	22	0	110	0	15	1295	5	4							
279	1		2	23	0	85	0	10	860	2	3							
280	1		3	23	0	59	0	6	606	3	3							
281	1		9	18	0	54	0	5	329	3	4							
282	1		4	21	0	29	0	5	233	2	0							
283	1		10	16	0	18	0	1	141	0	0							
284	1		4	22	0	9	0	2	88	0	0							
285	1		5	22	0	10	0	0	76	0	0							
286	1		4	13	0	12	0	2	80	0	0							
287	1		1	11	0	5	0	1	74	0	0							
288	1		1	15	0	4	0	0	76	0	0							
289	1		3	25	0	8	0	1	78	0	0							
290	1		3	20	0	5	0	0	75	0	0							
291	1		2	14	0	7	0	1	84	0	0							
292	1		1	13	0	5	0	1	83	0	0							
293	1		2	15	0	6	0	0	72	0	0							
294	1		2	16	0	6	0	0	65	0	0							
295	1		2	14	0	8	0	0	49	0	0							
296	1		2	17	0	6	0	1	81	0	0							
297	1		6	11	0	9	0	2	78	0	0							
298	1		2	16	0	13	0	1	72	0	0							
299	1		5	17	0	7	0	0	76	0	0							
300	1		3	10	0	3	0	3	70	0	0							
301	0		0	0	0	0	0	0	0	0	0							
SUM	==>		80169	210758	18	99858	872	29196	596043	139	154							
