Cuboid WxL 30.0x 10.0 cm  40x 80 zones filter numStat  4e+06
 Zone	x	z	dose	Con(C10)	Con(C11)	Con(N12)	Con(N13)	Con(O13)	Con(O14)	Con(O15)	Con(F17)	Con(F18)	Con(sum)Act(C10)	Act(C11)	Act(N12)	Act(N13)	Act(O13)	Act(O14)	Act(O15)	Act(F17)	Act(F18)	Act(sum)	Act(long)	Act(2 min)
	cm	cm	mGy	1/cm^3	mCi
 1	-4.94	 25.15	 1.399e-03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     8.00	     0.00	     0.00	     8.00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 1.226e-09	 0.000e+00	 0.000e+00	 1.226e-09	 1.226e-09	 6.208e-10	
 2	-4.81	 25.15	 1.455e-03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	
 3	-4.69	 25.15	 1.527e-03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     2.67	     0.00	     0.00	     2.67	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 4.087e-10	 0.000e+00	 0.000e+00	 4.087e-10	 4.087e-10	 2.069e-10	
 4	-4.56	 25.15	 1.658e-03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     5.33	     0.00	     0.00	     5.33	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 8.174e-10	 0.000e+00	 0.000e+00	 8.174e-10	 8.174e-10	 4.139e-10	
 5	-4.44	 25.15	 1.862e-03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     5.33	     0.00	     0.00	     5.33	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 8.174e-10	 0.000e+00	 0.000e+00	 8.174e-10	 8.174e-10	 4.139e-10	
 6	-4.31	 25.15	 2.061e-03	     0.00	     5.33	     0.00	     2.67	     0.00	     2.67	     0.00	     0.00	     0.00	    10.67	 0.000e+00	 8.189e-11	 0.000e+00	 8.355e-11	 0.000e+00	 7.076e-10	 0.000e+00	 0.000e+00	 0.000e+00	 8.731e-10	 8.731e-10	 3.670e-10	
 7	-4.19	 25.15	 2.169e-03	     0.00	     0.00	     0.00	     5.33	     0.00	     0.00	     0.00	     0.00	     0.00	     5.33	 0.000e+00	 0.000e+00	 0.000e+00	 1.671e-10	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 1.671e-10	 1.671e-10	 1.454e-10	
 8	-4.06	 25.15	 2.332e-03	     0.00	     2.67	     0.00	     0.00	     0.00	     0.00	     8.00	     0.00	     0.00	    10.67	 0.000e+00	 4.095e-11	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 1.226e-09	 0.000e+00	 0.000e+00	 1.267e-09	 1.267e-09	 6.591e-10	
 9	-3.94	 25.15	 2.571e-03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     2.67	     0.00	     0.00	     2.67	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 4.087e-10	 0.000e+00	 0.000e+00	 4.087e-10	 4.087e-10	 2.069e-10	
 10	-3.81	 25.15	 2.714e-03	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     5.33	     0.00	     0.00	     5.33	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 8.174e-10	 0.000e+00	 0.000e+00	 8.174e-10	 8.174e-10	 4.139e-10	
 11	-3.69	 25.15	 2.971e-03	     0.00	     5.33	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     5.33	 0.000e+00	 8.189e-11	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 8.189e-11	 8.189e-11	 7.650e-11	
 12	-3.56	 25.15	 3.403e-03	     0.00	     2.67	     0.00	     0.00	     0.00	     0.00	     8.00	     0.00	     0.00	    10.67	 0.000e+00	 4.095e-11	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 1.226e-09	 0.000e+00	 0.000e+00	 1.267e-09	 1.267e-09	 6.591e-10	
 13	-3.44	 25.15	 3.707e-03	     0.00	     0.00	     0.00	     2.67	     0.00	     0.00	    10.67	     0.00	     0.00	    13.33	 0.000e+00	 0.000e+00	 0.000e+00	 8.355e-11	 0.000e+00	 0.000e+00	 1.635e-09	 0.000e+00	 0.000e+00	 1.718e-09	 1.718e-09	 9.005e-10	
 14	-3.31	 25.15	 4.208e-03	     0.00	     0.00	     0.00	     2.67	     0.00	     0.00	    10.67	     0.00	     0.00	    13.33	 0.000e+00	 0.000e+00	 0.000e+00	 8.355e-11	 0.000e+00	 0.000e+00	 1.635e-09	 0.000e+00	 0.000e+00	 1.718e-09	 1.718e-09	 9.005e-10	
 15	-3.19	 25.15	 4.822e-03	     2.67	     2.67	     0.00	     0.00	     0.00	     0.00	     5.33	     0.00	     0.00	    10.67	 2.590e-09	 4.095e-11	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 8.174e-10	 0.000e+00	 0.000e+00	 3.448e-09	 8.583e-10	 4.869e-10	
 16	-3.06	 25.15	 6.186e-03	     2.67	     5.33	     0.00	     0.00	     0.00	     0.00	    13.33	     0.00	     0.00	    21.33	 2.590e-09	 8.189e-11	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 2.043e-09	 0.000e+00	 0.000e+00	 4.715e-09	 2.125e-09	 1.146e-09	
 17	-2.94	 25.15	 8.803e-03	     2.67	    13.33	     0.00	     5.33	     0.00	     2.67	    16.00	     0.00	     0.00	    40.00	 2.590e-09	 2.047e-10	 0.000e+00	 1.671e-10	 0.000e+00	 7.076e-10	 2.452e-09	 0.000e+00	 0.000e+00	 6.121e-09	 3.532e-09	 1.831e-09	
 18	-2.81	 25.15	 1.393e-02	     0.00	     8.00	     0.00	     2.67	     0.00	     2.67	    16.00	     0.00	     0.00	    29.33	 0.000e+00	 1.228e-10	 0.000e+00	 8.355e-11	 0.000e+00	 7.076e-10	 2.452e-09	 0.000e+00	 0.000e+00	 3.366e-09	 3.366e-09	 1.647e-09	
 19	-2.69	 25.15	 2.371e-02	     5.33	    18.67	     0.00	    16.00	     0.00	     0.00	    42.67	     0.00	     0.00	    82.67	 5.180e-09	 2.866e-10	 0.000e+00	 5.013e-10	 0.000e+00	 0.000e+00	 6.539e-09	 0.000e+00	 0.000e+00	 1.251e-08	 7.327e-09	 4.085e-09	
 20	-2.56	 25.15	 3.746e-02	     2.67	    29.33	     0.00	    10.67	     0.00	     5.33	    93.33	     0.00	     0.00	   141.33	 2.590e-09	 4.504e-10	 0.000e+00	 3.342e-10	 0.000e+00	 1.415e-09	 1.430e-08	 0.000e+00	 0.000e+00	 1.909e-08	 1.650e-08	 8.425e-09	
 21	-2.44	 25.15	 5.112e-02	     8.00	    58.67	     0.00	    16.00	     0.00	     8.00	   101.33	     0.00	     0.00	   192.00	 7.769e-09	 9.008e-10	 0.000e+00	 5.013e-10	 0.000e+00	 2.123e-09	 1.553e-08	 0.000e+00	 0.000e+00	 2.682e-08	 1.905e-08	 9.899e-09	
 22	-2.31	 25.15	 6.150e-02	    16.00	    64.00	     0.00	    32.00	     0.00	     2.67	   149.33	     0.00	     0.00	   264.00	 1.554e-08	 9.827e-10	 0.000e+00	 1.003e-09	 0.000e+00	 7.076e-10	 2.289e-08	 0.000e+00	 0.000e+00	 4.112e-08	 2.558e-08	 1.381e-08	
 23	-2.19	 25.15	 6.794e-02	    29.33	    45.33	     0.00	    18.67	     0.00	    13.33	   106.67	     0.00	     0.00	   213.33	 2.849e-08	 6.961e-10	 0.000e+00	 5.849e-10	 0.000e+00	 3.538e-09	 1.635e-08	 0.000e+00	 0.000e+00	 4.965e-08	 2.117e-08	 1.091e-08	
 24	-2.06	 25.15	 7.303e-02	    18.67	    72.00	     0.00	    29.33	     0.00	     5.33	   138.67	     0.00	     0.00	   264.00	 1.813e-08	 1.106e-09	 0.000e+00	 9.191e-10	 0.000e+00	 1.415e-09	 2.125e-08	 0.000e+00	 0.000e+00	 4.282e-08	 2.469e-08	 1.327e-08	
 25	-1.94	 25.15	 7.689e-02	    21.33	    53.33	     0.00	     8.00	     0.00	     5.33	   152.00	     0.00	     0.00	   240.00	 2.072e-08	 8.189e-10	 0.000e+00	 2.507e-10	 0.000e+00	 1.415e-09	 2.329e-08	 0.000e+00	 0.000e+00	 4.650e-08	 2.578e-08	 1.349e-08	
 26	-1.81	 25.15	 7.918e-02	    32.00	    74.67	     0.00	    21.33	     0.00	     8.00	   168.00	     0.00	     0.00	   304.00	 3.108e-08	 1.147e-09	 0.000e+00	 6.684e-10	 0.000e+00	 2.123e-09	 2.575e-08	 0.000e+00	 0.000e+00	 6.076e-08	 2.968e-08	 1.576e-08	
