Cuboid WxL 30.0x 10.0 cm  40x 80 zones filter numStat  2e+04
z\x		-4.9375	-4.8125	-4.6875	-4.5625	-4.4375	-4.3125	-4.1875	-4.0625	-3.9375	-3.8125	-3.6875	-3.5625	-3.4375	-3.3125	-3.1875	-3.0625	-2.9375	-2.8125	-2.6875	-2.5625	-2.4375	-2.3125	-2.1875	-2.0625	-1.9375	-1.8125	-1.6875	-1.5625	-1.4375	-1.3125	-1.1875	-1.0625	-0.9375	-0.8125	-0.6875	-0.5625	-0.4375	-0.3125	-0.1875	-0.0625	0.0625	0.1875	0.3125	0.4375	0.5625	0.6875	0.8125	0.9375	1.0625	1.1875	1.3125	1.4375	1.5625	1.6875	1.8125	1.9375	2.0625	2.1875	2.3125	2.4375	2.5625	2.6875	2.8125	2.9375	3.0625	3.1875	3.3125	3.4375	3.5625	3.6875	3.8125	3.9375	4.0625	4.1875	4.3125	4.4375	4.5625	4.6875	4.8125	4.9375	-4.9375	-4.8125	-4.6875	-4.5625	-4.4375	-4.3125	-4.1875	-4.0625	-3.9375	-3.8125	-3.6875	-3.5625	-3.4375	-3.3125	-3.1875	-3.0625	-2.9375	-2.8125	-2.6875	-2.5625	-2.4375	-2.3125	-2.1875	-2.0625	-1.9375	-1.8125	-1.6875	-1.5625	-1.4375	-1.3125	-1.1875	-1.0625	-0.9375	-0.8125	-0.6875	-0.5625	-0.4375	-0.3125	-0.1875	-0.0625	0.0625	0.1875	0.3125	0.4375	0.5625	0.6875	0.8125	0.9375	1.0625	1.1875	1.3125	1.4375	1.5625	1.6875	1.8125	1.9375	2.0625	2.1875	2.3125	2.4375	2.5625	2.6875	2.8125	2.9375	3.0625	3.1875	3.3125	3.4375	3.5625	3.6875	3.8125	3.9375	4.0625	4.1875	4.3125	4.4375	4.5625	4.6875	4.8125	4.9375	-4.9375	-4.8125	-4.6875	-4.5625	-4.4375	-4.3125	-4.1875	-4.0625	-3.9375	-3.8125	-3.6875	-3.5625	-3.4375	-3.3125	-3.1875	-3.0625	-2.9375	-2.8125	-2.6875	-2.5625	-2.4375	-2.3125	-2.1875	-2.0625	-1.9375	-1.8125	-1.6875	-1.5625	-1.4375	-1.3125	-1.1875	-1.0625	-0.9375	-0.8125	-0.6875	-0.5625	-0.4375	-0.3125	-0.1875	-0.0625	0.0625	0.1875	0.3125	0.4375	0.5625	0.6875	0.8125	0.9375	1.0625	1.1875	1.3125	1.4375	1.5625	1.6875	1.8125	1.9375	2.0625	2.1875	2.3125	2.4375	2.5625	2.6875	2.8125	2.9375	3.0625	3.1875	3.3125	3.4375	3.5625	3.6875	3.8125	3.9375	4.0625	4.1875	4.3125	4.4375	4.5625	4.6875	4.8125	4.9375	-4.9375	-4.8125	-4.6875	-4.5625	-4.4375	-4.3125	-4.1875	-4.0625	-3.9375	-3.8125	-3.6875	-3.5625	-3.4375	-3.3125	-3.1875	-3.0625	-2.9375	-2.8125	-2.6875	-2.5625	-2.4375	-2.3125	-2.1875	-2.0625	-1.9375	-1.8125	-1.6875	-1.5625	-1.4375	-1.3125	-1.1875	-1.0625	-0.9375	-0.8125	-0.6875	-0.5625	-0.4375	-0.3125	-0.1875	-0.0625	0.0625	0.1875	0.3125	0.4375	0.5625	0.6875	0.8125	0.9375	1.0625	1.1875	1.3125	1.4375	1.5625	1.6875	1.8125	1.9375	2.0625	2.1875	2.3125	2.4375	2.5625	2.6875	2.8125	2.9375	3.0625	3.1875	3.3125	3.4375	3.5625	3.6875	3.8125	3.9375	4.0625	4.1875	4.3125	4.4375	4.5625	4.6875	4.8125	4.9375	-4.9375	-4.8125	-4.6875	-4.5625	-4.4375	-4.3125	-4.1875	-4.0625	-3.9375	-3.8125	-3.6875	-3.5625	-3.4375	-3.3125	-3.1875	-3.0625	-2.9375	-2.8125	-2.6875	-2.5625	-2.4375	-2.3125	-2.1875	-2.0625	-1.9375	-1.8125	-1.6875	-1.5625	-1.4375	-1.3125	-1.1875	-1.0625	-0.9375	-0.8125	-0.6875	-0.5625	-0.4375	-0.3125	-0.1875	-0.0625	0.0625	0.1875	0.3125	0.4375	0.5625	0.6875	0.8125	0.9375	1.0625	1.1875	1.3125	1.4375	1.5625	1.6875	1.8125	1.9375	2.0625	2.1875	2.3125	2.4375	2.5625	2.6875	2.8125	2.9375	3.0625	3.1875	3.3125	3.4375	3.5625	3.6875	3.8125	3.9375	4.0625	4.1875	4.3125	4.4375	4.5625	4.6875	4.8125	4.9375	-4.9375	-4.8125	-4.6875	-4.5625	-4.4375	-4.3125	-4.1875	-4.0625	-3.9375	-3.8125	-3.6875	-3.5625	-3.4375	-3.3125	-3.1875	-3.0625	-2.9375	-2.8125	-2.6875	-2.5625	-2.4375	-2.3125	-2.1875	-2.0625	-1.9375	-1.8125	-1.6875	-1.5625	-1.4375	-1.3125	-1.1875	-1.0625	-0.9375	-0.8125	-0.6875	-0.5625	-0.4375	-0.3125	-0.1875	-0.0625	0.0625	0.1875	0.3125	0.4375	0.5625	0.6875	0.8125	0.9375	1.0625	1.1875	1.3125	1.4375	1.5625	1.6875	1.8125	1.9375	2.0625	2.1875	2.3125	2.4375	2.5625	2.6875	2.8125	2.9375	3.0625	3.1875	3.3125	3.4375	3.5625	3.6875	3.8125	3.9375	4.0625	4.1875	4.3125	4.4375	4.5625	4.6875	4.8125	4.9375	-4.9375	-4.8125	-4.6875	-4.5625	-4.4375	-4.3125	-4.1875	-4.0625	-3.9375	-3.8125	-3.6875	-3.5625	-3.4375	-3.3125	-3.1875	-3.0625	-2.9375	-2.8125	-2.6875	-2.5625	-2.4375	-2.3125	-2.1875	-2.0625	-1.9375	-1.8125	-1.6875	-1.5625	-1.4375	-1.3125	-1.1875	-1.0625	-0.9375	-0.8125	-0.6875	-0.5625	-0.4375	-0.3125	-0.1875	-0.0625	0.0625	0.1875	0.3125	0.4375	0.5625	0.6875	0.8125	0.9375	1.0625	1.1875	1.3125	1.4375	1.5625	1.6875	1.8125	1.9375	2.0625	2.1875	2.3125	2.4375	2.5625	2.6875	2.8125	2.9375	3.0625	3.1875	3.3125	3.4375	3.5625	3.6875	3.8125	3.9375	4.0625	4.1875	4.3125	4.4375	4.5625	4.6875	4.8125	4.9375	-4.9375	-4.8125	-4.6875	-4.5625	-4.4375	-4.3125	-4.1875	-4.0625	-3.9375	-3.8125	-3.6875	-3.5625	-3.4375	-3.3125	-3.1875	-3.0625	-2.9375	-2.8125	-2.6875	-2.5625	-2.4375	-2.3125	-2.1875	-2.0625	-1.9375	-1.8125	-1.6875	-1.5625	-1.4375	-1.3125	-1.1875	-1.0625	-0.9375	-0.8125	-0.6875	-0.5625	-0.4375	-0.3125	-0.1875	-0.0625	0.0625	0.1875	0.3125	0.4375	0.5625	0.6875	0.8125	0.9375	1.0625	1.1875	1.3125	1.4375	1.5625	1.6875	1.8125	1.9375	2.0625	2.1875	2.3125	2.4375	2.5625	2.6875	2.8125	2.9375	3.0625	3.1875	3.3125	3.4375	3.5625	3.6875	3.8125	3.9375	4.0625	4.1875	4.3125	4.4375	4.5625	4.6875	4.8125	4.9375	-4.9375	-4.8125	-4.6875	-4.5625	-4.4375	-4.3125	-4.1875	-4.0625	-3.9375	-3.8125	-3.6875	-3.5625	-3.4375	-3.3125	-3.1875	-3.0625	-2.9375	-2.8125	-2.6875	-2.5625	-2.4375	-2.3125	-2.1875	-2.0625	-1.9375	-1.8125	-1.6875	-1.5625	-1.4375	-1.3125	-1.1875	-1.0625	-0.9375	-0.8125	-0.6875	-0.5625	-0.4375	-0.3125	-0.1875	-0.0625	0.0625	0.1875	0.3125	0.4375	0.5625	0.6875	0.8125	0.9375	1.0625	1.1875	1.3125	1.4375	1.5625	1.6875	1.8125	1.9375	2.0625	2.1875	2.3125	2.4375	2.5625	2.6875	2.8125	2.9375	3.0625	3.1875	3.3125	3.4375	3.5625	3.6875	3.8125	3.9375	4.0625	4.1875	4.3125	4.4375	4.5625	4.6875	4.8125	4.9375	-4.9375	-4.8125	-4.6875	-4.5625	-4.4375	-4.3125	-4.1875	-4.0625	-3.9375	-3.8125	-3.6875	-3.5625	-3.4375	-3.3125	-3.1875	-3.0625	-2.9375	-2.8125	-2.6875	-2.5625	-2.4375	-2.3125	-2.1875	-2.0625	-1.9375	-1.8125	-1.6875	-1.5625	-1.4375	-1.3125	-1.1875	-1.0625	-0.9375	-0.8125	-0.6875	-0.5625	-0.4375	-0.3125	-0.1875	-0.0625	0.0625	0.1875	0.3125	0.4375	0.5625	0.6875	0.8125	0.9375	1.0625	1.1875	1.3125	1.4375	1.5625	1.6875	1.8125	1.9375	2.0625	2.1875	2.3125	2.4375	2.5625	2.6875	2.8125	2.9375	3.0625	3.1875	3.3125	3.4375	3.5625	3.6875	3.8125	3.9375	4.0625	4.1875	4.3125	4.4375	4.5625	4.6875	4.8125	4.9375
z(cm)	Dose(mGy)																																																																																Con(C10)																																																																																Con(C11)																																																																																Con(N12)																																																																																Con(N13)																																																																																Con(O13)																																																																																Con(O14)																																																																																Con(O15)																																																																																Con(F17)																																																																																Con(F18)
 17.50	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 0.000e+00	 1.820e-04	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.06	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.17	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.08	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.01	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.41	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	
 25.15	 7.732e-06	 6.638e-06	 9.084e-06	 1.349e-05	 5.779e-06	 6.839e-06	 1.226e-05	 2.201e-06	 1.558e-06	 2.718e-06	 1.045e-05	 6.660e-06	 7.002e-06	 1.681e-05	 2.380e-05	 2.247e-05	 3.702e-05	 7.457e-05	 1.264e-04	 1.934e-04	 2.492e-04	 3.018e-04	 3.465e-04	 4.129e-04	 3.948e-04	 3.834e-04	 4.102e-04	 4.196e-04	 4.429e-04	 4.311e-04	 4.134e-04	 3.775e-04	 3.998e-04	 4.529e-04	 4.092e-04	 4.143e-04	 4.418e-04	 3.951e-04	 3.947e-04	 4.112e-04	 4.032e-04	 3.899e-04	 4.097e-04	 3.838e-04	 3.842e-04	 3.641e-04	 3.946e-04	 4.331e-04	 3.980e-04	 3.601e-04	 4.135e-04	 4.417e-04	 3.828e-04	 3.803e-04	 3.626e-04	 3.994e-04	 4.017e-04	 3.412e-04	 2.728e-04	 2.656e-04	 1.856e-04	 1.119e-04	 1.059e-04	 4.934e-05	 3.976e-05	 3.352e-05	 3.036e-05	 1.864e-05	 3.906e-05	 2.524e-05	 9.471e-06	 1.274e-05	 1.514e-05	 1.000e-05	 8.387e-06	 1.414e-05	 1.144e-05	 6.922e-06	 8.339e-06	 3.865e-06	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     5.33	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     5.33	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	    16.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     5.33	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     5.33	     0.00	     0.00	     5.33	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	     0.00	
