 z		  Dose		 (O14)Con.	(C10)Con.	(N13)Con.	(C11)Con.	(O15)Con.	tot.con.	(C10)Act	(C11)Act	(N13)Act	(O14)Act	(O15)Act	tot.act.	long.act.	tot.act.(2min)
(cm)	   (mGy)																 (1/cm3)															mCi/proj	
 2.3	 1.256e+00	   159.31	   512.70	   561.37	  1317.74	  3066.44	 5624.38	 9.9583e-16	 4.0468e-17	 3.5178e-17	 8.4550e-17	 9.3988e-16	 2.8228e-14	 1.1003e-15	 5.8410e-16
 2.4	 1.260e+00	   154.28	   529.48	   551.76	  1296.89	  3068.83	 5609.04	 1.0284e-15	 3.9827e-17	 3.4576e-17	 8.1881e-17	 9.4062e-16	 3.1733e-14	 1.0971e-15	 5.8299e-16
 2.5	 1.263e+00	   157.88	   529.35	   554.81	  1316.53	  3055.62	 5620.66	 1.0282e-15	 4.0431e-17	 3.4767e-17	 8.3790e-17	 9.3657e-16	 2.3808e-14	 1.0959e-15	 5.8219e-16
 2.6	 1.266e+00	   158.68	   529.32	   571.30	  1282.63	  3045.62	 5594.68	 1.0281e-15	 3.9390e-17	 3.5801e-17	 8.4212e-17	 9.3350e-16	 2.7419e-14	 1.0933e-15	 5.8076e-16
 2.7	 1.270e+00	   166.09	   525.47	   569.55	  1323.25	  3086.53	 5676.23	 1.0206e-15	 4.0637e-17	 3.5691e-17	 8.8149e-17	 9.4604e-16	 2.1175e-14	 1.1109e-15	 5.8921e-16
 2.8	 1.273e+00	   168.39	   519.26	   548.58	  1298.23	  3065.90	 5605.82	 1.0086e-15	 3.9869e-17	 3.4376e-17	 8.9365e-17	 9.3972e-16	 2.1433e-14	 1.1037e-15	 5.8436e-16
 2.9	 1.276e+00	   160.87	   521.58	   570.28	  1318.22	  3092.32	 5669.10	 1.0131e-15	 4.0482e-17	 3.5737e-17	 8.5378e-17	 9.4782e-16	 2.4224e-14	 1.1097e-15	 5.8906e-16
 3.0	 1.279e+00	   156.99	   539.63	   586.20	  1319.33	  3082.61	 5689.67	 1.0481e-15	 4.0517e-17	 3.6734e-17	 8.3317e-17	 9.4484e-16	 1.9529e-14	 1.1057e-15	 5.8824e-16
 3.1	 1.282e+00	   156.32	   536.07	   572.83	  1327.70	  3092.16	 5691.58	 1.0412e-15	 4.0774e-17	 3.5896e-17	 8.2962e-17	 9.4777e-16	 2.7308e-14	 1.1076e-15	 5.8910e-16
 3.2	 1.285e+00	   165.46	   531.07	   565.45	  1311.82	  3109.64	 5690.40	 1.0315e-15	 4.0286e-17	 3.5434e-17	 8.7811e-17	 9.5312e-16	 2.7725e-14	 1.1171e-15	 5.9238e-16
 3.3	 1.288e+00	   159.35	   532.34	   563.70	  1317.87	  3096.46	 5676.11	 1.0340e-15	 4.0472e-17	 3.5324e-17	 8.4567e-17	 9.4908e-16	 2.5218e-14	 1.1098e-15	 5.8941e-16
 3.4	 1.291e+00	   164.95	   521.14	   560.07	  1311.31	  3121.76	 5686.61	 1.0122e-15	 4.0270e-17	 3.5097e-17	 8.7540e-17	 9.5684e-16	 2.9237e-14	 1.1202e-15	 5.9363e-16
 3.5	 1.294e+00	   160.78	   526.04	   562.90	  1305.49	  3070.67	 5632.18	 1.0217e-15	 4.0091e-17	 3.5274e-17	 8.5327e-17	 9.4118e-16	 2.6032e-14	 1.1022e-15	 5.8506e-16
 3.6	 1.297e+00	   164.12	   528.17	   550.87	  1304.12	  3113.49	 5667.54	 1.0259e-15	 4.0049e-17	 3.4520e-17	 8.7101e-17	 9.5430e-16	 2.5772e-14	 1.1164e-15	 5.9165e-16
 3.7	 1.299e+00	   156.10	   541.67	   570.28	  1321.27	  3104.77	 5699.38	 1.0521e-15	 4.0576e-17	 3.5737e-17	 8.2844e-17	 9.5163e-16	 2.2457e-14	 1.1109e-15	 5.9077e-16
 3.8	 1.302e+00	   167.97	   530.34	   568.82	  1308.99	  3097.06	 5680.24	 1.0301e-15	 4.0199e-17	 3.5645e-17	 8.9145e-17	 9.4927e-16	 2.9250e-14	 1.1145e-15	 5.9089e-16
 3.9	 1.305e+00	   162.66	   530.72	   566.46	  1304.69	  3106.74	 5677.63	 1.0308e-15	 4.0067e-17	 3.5497e-17	 8.6324e-17	 9.5224e-16	 2.3274e-14	 1.1147e-15	 5.9131e-16
 4.0	 1.308e+00	   157.21	   532.76	   571.94	  1346.77	  3119.89	 5734.20	 1.0348e-15	 4.1359e-17	 3.5841e-17	 8.3435e-17	 9.5627e-16	 2.2863e-14	 1.1171e-15	 5.9391e-16
 4.1	 1.311e+00	   158.93	   532.31	   569.78	  1307.43	  3114.79	 5688.74	 1.0339e-15	 4.0151e-17	 3.5705e-17	 8.4348e-17	 9.5470e-16	 2.1748e-14	 1.1153e-15	 5.9218e-16
 4.2	 1.313e+00	   158.26	   525.66	   564.17	  1314.05	  3147.99	 5715.70	 1.0210e-15	 4.0354e-17	 3.5354e-17	 8.3993e-17	 9.6488e-16	 2.1606e-14	 1.1248e-15	 5.9689e-16
 4.3	 1.316e+00	   160.11	   526.87	   562.77	  1310.61	  3130.80	 5698.99	 1.0233e-15	 4.0249e-17	 3.5266e-17	 8.4973e-17	 9.5961e-16	 2.9527e-14	 1.1208e-15	 5.9460e-16
 4.4	 1.319e+00	   166.79	   540.17	   562.49	  1305.71	  3137.90	 5718.41	 1.0492e-15	 4.0098e-17	 3.5248e-17	 8.8520e-17	 9.6179e-16	 2.2330e-14	 1.1258e-15	 5.9676e-16
 4.5	 1.321e+00	   162.18	   529.41	   569.58	  1307.84	  3120.33	 5694.73	 1.0283e-15	 4.0164e-17	 3.5693e-17	 8.6071e-17	 9.5640e-16	 2.1607e-14	 1.1186e-15	 5.9347e-16
 4.6	 1.324e+00	   161.29	   520.25	   564.87	  1319.20	  3145.25	 5717.42	 1.0105e-15	 4.0513e-17	 3.5398e-17	 8.5598e-17	 9.6404e-16	 2.6045e-14	 1.1260e-15	 5.9712e-16
 4.7	 1.327e+00	   151.93	   536.86	   573.95	  1325.76	  3135.23	 5729.77	 1.0428e-15	 4.0714e-17	 3.5966e-17	 8.0631e-17	 9.6097e-16	 2.4818e-14	 1.1186e-15	 5.9508e-16
 4.8	 1.329e+00	   160.27	   516.49	   570.19	  1320.13	  3142.96	 5716.02	 1.0032e-15	 4.0541e-17	 3.5731e-17	 8.5057e-17	 9.6334e-16	 2.2422e-14	 1.1249e-15	 5.9673e-16
